[[0, 4, 8], [2, 4], [3, 5], [6, 7]]
[[3,5,12,25,48,92],[14, 35, 40, 37, 17, 43, 50, 52, 39, 44, 54]]
[[2,6,2,6,42,84],[14, 35, 40, 37, 17, 43, 50, 39, 44, 53, 54]]
[[4,4,4,20,44,70],[14, 35, 40, 37, 17, 43, 39, 44, 51, 53, 54]]
[[4,10,13,18,24,103],[14, 35, 40, 37, 49, 17, 43, 50, 52, 39, 51]]
[[3,3,6,19,53,54],[14, 35, 40, 37, 49, 17, 43, 50, 52, 39, 54]]
[[4,6,7,14,69,81],[14, 35, 40, 37, 49, 17, 43, 50, 39, 53, 54]]
[[5,9,11,25,50,51],[14, 35, 40, 37, 49, 17, 43, 52, 39, 51, 53]]
[[3,3,12,11,38,138],[14, 35, 40, 37, 49, 17, 43, 52, 39, 51, 54]]
[[2,4,14,16,47,82],[14, 35, 40, 37, 49, 17, 43, 39, 51, 53, 54]]
[[3,5,6,13,38,74],[14, 35, 40, 37, 17, 43, 50, 39, 51, 53, 54]]
[[3,9,6,17,68,108],[14, 35, 40, 37, 17, 43, 50, 52, 39, 53, 54]]
[[3,5,9,17,38,41],[14, 35, 40, 37, 17, 43, 52, 39, 51, 53, 54]]
[[5,9,14,25,45,72],[14, 35, 40, 37, 49, 17, 50, 52, 39, 44, 51]]
[[2,4,8,8,37,76],[14, 35, 40, 37, 49, 17, 50, 39, 44, 51, 54]]
[[4,8,7,20,44,95],[14, 35, 40, 37, 49, 17, 50, 52, 39, 44, 53]]
[[3,5,3,9,48,65],[14, 35, 40, 37, 49, 17, 50, 39, 44, 53, 54]]
[[4,6,16,38,29,66],[14, 35, 40, 37, 49, 17, 52, 39, 44, 51, 53]]
[[2,4,8,40,52,76],[14, 35, 40, 37, 49, 17, 52, 39, 44, 51, 54]]
[[3,5,12,21,33,116],[14, 35, 40, 37, 49, 17, 39, 44, 51, 53, 54]]
[[3,9,9,37,23,69],[14, 35, 40, 37, 17, 50, 52, 39, 44, 51, 53]]
[[3,3,3,19,23,69],[14, 35, 40, 37, 17, 50, 52, 39, 44, 51, 54]]
[[2,6,14,14,37,90],[14, 35, 40, 37, 17, 50, 52, 39, 44, 53, 54]]
[[4,8,13,32,34,53],[14, 35, 40, 37, 17, 52, 39, 44, 51, 53, 54]]
[[2,2,14,26,52,80],[14, 35, 40, 37, 49, 17, 52, 39, 51, 53, 54]]
[[5,11,11,27,30,65],[14, 35, 37, 42, 49, 17, 43, 50, 39, 44, 51]]
[[3,7,9,35,43,85],[14, 35, 37, 42, 49, 17, 43, 50, 52, 39, 44]]
[[4,4,19,4,49,103],[14, 35, 37, 42, 49, 17, 43, 50, 39, 44, 53]]
[[5,7,5,27,75,43],[14, 35, 37, 42, 49, 17, 43, 52, 39, 44, 51]]
[[4,10,16,22,34,70],[14, 35, 37, 42, 49, 17, 43, 39, 44, 51, 53]]
[[2,4,8,12,37,46],[14, 35, 37, 42, 49, 17, 43, 39, 44, 51, 54]]
[[4,6,19,18,44,117],[14, 35, 37, 42, 49, 17, 43, 52, 39, 44, 53]]
[[3,9,12,17,38,84],[14, 35, 37, 42, 49, 17, 43, 39, 44, 53, 54]]
[[4,4,13,12,44,109],[14, 35, 37, 42, 17, 43, 50, 52, 39, 44, 51]]
[[3,7,18,27,33,88],[14, 35, 37, 42, 17, 43, 50, 39, 44, 51, 54]]
[[3,7,15,15,38,85],[14, 35, 37, 42, 17, 43, 52, 39, 44, 51, 54]]
[[2,6,5,14,37,63],[14, 35, 37, 42, 17, 43, 52, 39, 44, 53, 54]]
[[4,8,13,28,34,77],[14, 35, 37, 42, 49, 17, 43, 50, 52, 39, 51]]
[[3,3,6,11,43,60],[14, 35, 37, 42, 49, 17, 43, 50, 39, 51, 54]]
[[4,8,16,32,34,56],[14, 35, 37, 42, 17, 43, 50, 52, 39, 51, 53]]
[[5,9,20,17,40,90],[14, 35, 37, 42, 49, 17, 50, 52, 39, 44, 51]]
[[4,8,10,32,39,50],[14, 35, 37, 42, 49, 17, 50, 39, 44, 51, 53]]
[[2,4,11,8,27,61],[14, 35, 37, 42, 49, 17, 50, 39, 44, 51, 54]]
[[3,7,9,11,48,55],[14, 35, 37, 42, 17, 50, 52, 39, 44, 51, 53]]
[[3,5,6,13,33,86],[14, 35, 37, 42, 17, 50, 52, 39, 44, 51, 54]]
[[4,4,10,28,44,88],[14, 35, 37, 42, 17, 50, 39, 44, 51, 53, 54]]
[[3,11,12,27,18,92],[14, 35, 37, 42, 49, 17, 50, 52, 39, 51, 54]]
[[2,4,8,12,27,106],[14, 35, 37, 42, 49, 17, 50, 39, 51, 53, 54]]
[[4,10,19,22,34,61],[14, 35, 37, 42, 49, 17, 50, 52, 39, 53, 54]]
[[2,4,5,32,42,49],[14, 35, 37, 42, 49, 17, 52, 39, 51, 53, 54]]
[[4,10,10,42,24,58],[14, 35, 37, 49, 17, 43, 52, 39, 44, 51, 53]]
[[2,6,8,22,22,84],[14, 35, 37, 49, 17, 43, 52, 39, 44, 51, 54]]
[[3,7,9,23,53,55],[14, 35, 37, 49, 17, 43, 39, 44, 51, 53, 54]]
[[2,2,14,10,32,86],[14, 35, 37, 17, 43, 50, 52, 39, 44, 53, 54]]
[[4,8,13,20,39,101],[14, 35, 37, 17, 43, 52, 39, 44, 51, 53, 54]]
[[3,7,6,7,58,64],[14, 35, 37, 49, 17, 43, 50, 52, 39, 51, 54]]
[[2,4,17,20,42,85],[14, 35, 37, 49, 17, 43, 50, 39, 51, 53, 54]]
[[4,8,10,20,69,80],[14, 35, 37, 49, 17, 43, 50, 52, 39, 53, 54]]
[[2,2,11,18,37,71],[14, 35, 37, 49, 17, 43, 52, 39, 51, 53, 54]]
[[2,8,14,24,52,62],[14, 35, 37, 49, 17, 50, 52, 39, 44, 51, 54]]
[[3,5,15,21,43,107],[14, 35, 37, 49, 17, 50, 52, 39, 44, 53, 54]]
[[3,9,9,33,43,51],[14, 35, 37, 49, 17, 52, 39, 44, 51, 53, 54]]
[[3,5,9,25,38,107],[14, 35, 40, 37, 42, 49, 17, 43, 50, 44, 53]]
[[1,3,19,27,26,81],[14, 35, 40, 37, 42, 49, 17, 43, 50, 44, 54]]
[[2,6,8,6,32,78],[14, 35, 40, 37, 42, 49, 17, 43, 52, 44, 51]]
[[3,9,12,21,48,96],[14, 35, 40, 37, 42, 49, 17, 43, 44, 51, 53]]
[[1,3,4,11,26,60],[14, 35, 40, 37, 42, 49, 17, 43, 52, 44, 54]]
[[3,7,12,35,28,76],[14, 35, 40, 37, 42, 17, 43, 50, 52, 44, 51]]
[[4,12,10,32,34,84],[14, 35, 40, 37, 42, 17, 43, 50, 44, 51, 53]]
[[2,6,8,22,52,66],[14, 35, 40, 37, 42, 17, 43, 50, 44, 51, 54]]
[[2,4,5,28,27,79],[14, 35, 40, 37, 42, 17, 43, 50, 52, 44, 53]]
[[2,4,8,8,42,52],[14, 35, 40, 37, 42, 17, 43, 50, 52, 44, 54]]
[[3,5,15,25,43,53],[14, 35, 40, 37, 42, 17, 43, 50, 44, 53, 54]]
[[4,10,4,22,49,82],[14, 35, 40, 37, 42, 17, 43, 52, 44, 51, 53]]
[[1,1,10,5,11,64],[14, 35, 40, 37, 42, 17, 43, 44, 51, 53, 54]]
[[3,3,12,11,33,54],[14, 35, 40, 37, 42, 49, 17, 43, 50, 52, 51]]
[[2,2,23,18,32,83],[14, 35, 40, 37, 42, 49, 17, 43, 50, 51, 53]]
[[2,6,14,22,22,90],[14, 35, 40, 37, 42, 49, 17, 43, 50, 51, 54]]
[[2,4,5,24,22,109],[14, 35, 40, 37, 42, 49, 17, 43, 50, 52, 54]]
[[1,3,7,19,16,75],[14, 35, 40, 37, 42, 49, 17, 43, 50, 53, 54]]
[[2,4,2,8,22,88],[14, 35, 40, 37, 42, 49, 17, 43, 52, 51, 53]]
[[1,5,7,5,51,53],[14, 35, 40, 37, 42, 49, 17, 43, 52, 53, 54]]
[[1,5,10,29,76,80],[14, 35, 40, 37, 42, 17, 43, 50, 52, 51, 54]]
[[2,8,5,40,37,71],[14, 35, 40, 37, 42, 17, 43, 50, 51, 53, 54]]
[[2,4,11,12,22,79],[14, 35, 40, 37, 42, 17, 43, 50, 52, 53, 54]]
[[2,6,5,22,47,75],[14, 35, 40, 37, 42, 49, 17, 50, 52, 44, 51]]
[[3,5,12,33,33,98],[14, 35, 40, 37, 42, 49, 17, 50, 44, 51, 53]]
[[3,9,9,17,63,87],[14, 35, 40, 37, 42, 49, 17, 50, 44, 51, 54]]
[[1,3,7,19,21,81],[14, 35, 40, 37, 42, 49, 17, 50, 52, 44, 54]]
[[2,6,8,22,32,78],[14, 35, 40, 37, 42, 49, 17, 50, 44, 53, 54]]
[[3,7,15,23,33,73],[14, 35, 40, 37, 42, 49, 17, 52, 44, 51, 54]]
[[2,4,11,12,27,97],[14, 35, 40, 37, 42, 49, 17, 44, 51, 53, 54]]
[[2,6,11,22,27,39],[14, 35, 40, 37, 42, 49, 17, 52, 44, 53, 54]]
[[4,4,7,32,34,85],[14, 35, 40, 37, 42, 17, 50, 52, 44, 51, 53]]
[[2,6,8,18,37,48],[14, 35, 40, 37, 42, 17, 50, 52, 44, 51, 54]]
[[1,1,4,17,41,58],[14, 35, 40, 37, 42, 17, 50, 44, 51, 53, 54]]
[[3,5,9,17,43,113],[14, 35, 40, 37, 42, 17, 50, 52, 44, 53, 54]]
[[1,5,4,33,56,68],[14, 35, 40, 37, 42, 17, 52, 44, 51, 53, 54]]
[[2,4,5,32,42,73],[14, 35, 40, 37, 42, 49, 17, 50, 52, 51, 53]]
[[2,4,8,12,27,112],[14, 35, 40, 37, 42, 49, 17, 50, 52, 51, 54]]
[[3,5,6,13,53,86],[14, 35, 40, 37, 42, 49, 17, 52, 51, 53, 54]]
[[2,6,8,14,32,78],[14, 35, 40, 37, 42, 17, 50, 52, 51, 53, 54]]
[[2,8,11,20,37,107],[14, 35, 40, 37, 49, 17, 43, 50, 52, 44, 51]]
[[3,9,9,17,58,69],[14, 35, 40, 37, 49, 17, 43, 50, 44, 51, 54]]
[[3,5,6,25,38,38],[14, 35, 40, 37, 49, 17, 43, 50, 52, 44, 53]]
[[1,1,4,17,46,52],[14, 35, 40, 37, 49, 17, 43, 50, 52, 44, 54]]
[[2,4,8,24,37,88],[14, 35, 40, 37, 49, 17, 43, 50, 44, 53, 54]]
[[3,5,15,17,33,65],[14, 35, 40, 37, 49, 17, 43, 52, 44, 51, 53]]
[[2,6,11,22,32,57],[14, 35, 40, 37, 49, 17, 43, 44, 51, 53, 54]]
[[2,6,8,6,52,90],[14, 35, 40, 37, 49, 17, 43, 52, 44, 53, 54]]
[[2,6,11,22,57,69],[14, 35, 40, 37, 17, 43, 50, 52, 44, 51, 54]]
[[1,1,7,21,61,61],[14, 35, 40, 37, 17, 43, 50, 44, 51, 53, 54]]
[[3,11,12,39,33,44],[14, 35, 40, 37, 17, 43, 50, 52, 44, 53, 54]]
[[1,3,13,19,46,75],[14, 35, 40, 37, 17, 43, 52, 44, 51, 53, 54]]
[[2,4,2,20,37,34],[14, 35, 40, 37, 49, 17, 43, 50, 52, 51, 53]]
[[3,3,9,19,33,81],[14, 35, 40, 37, 49, 17, 43, 50, 51, 53, 54]]
[[1,5,4,25,41,74],[14, 35, 40, 37, 49, 17, 43, 50, 52, 53, 54]]
[[3,5,9,9,53,107],[14, 35, 40, 37, 49, 17, 43, 52, 51, 53, 54]]
[[3,11,12,35,43,44],[14, 35, 40, 37, 49, 17, 50, 52, 44, 51, 53]]
[[2,2,5,30,32,77],[14, 35, 40, 37, 49, 17, 52, 44, 51, 53, 54]]
[[1,1,19,25,41,91],[14, 35, 40, 37, 17, 50, 52, 44, 51, 53, 54]]
[[2,4,8,8,47,70],[14, 35, 37, 42, 49, 17, 43, 50, 52, 44, 51]]
[[3,3,9,23,33,75],[14, 35, 37, 42, 49, 17, 43, 50, 44, 51, 53]]
[[3,5,9,13,38,83],[14, 35, 37, 42, 49, 17, 43, 50, 44, 51, 54]]
[[3,7,6,31,38,76],[14, 35, 37, 42, 49, 17, 43, 50, 52, 44, 53]]
[[1,7,7,23,36,79],[14, 35, 37, 42, 49, 17, 43, 50, 52, 44, 54]]
[[2,6,11,26,22,99],[14, 35, 37, 42, 49, 17, 43, 50, 44, 53, 54]]
[[3,3,3,27,18,75],[14, 35, 37, 42, 49, 17, 43, 52, 44, 51, 53]]
[[2,4,2,16,22,70],[14, 35, 37, 42, 49, 17, 43, 44, 51, 53, 54]]
[[2,4,8,20,17,118],[14, 35, 37, 42, 17, 43, 50, 52, 44, 51, 54]]
[[1,3,7,11,31,69],[14, 35, 37, 42, 17, 43, 50, 44, 51, 53, 54]]
[[3,7,12,15,53,94],[14, 35, 37, 42, 17, 43, 50, 52, 44, 53, 54]]
[[1,3,13,27,51,87],[14, 35, 37, 42, 17, 43, 52, 44, 51, 53, 54]]
[[2,12,2,24,52,102],[14, 35, 37, 42, 49, 17, 43, 50, 52, 51, 53]]
[[2,6,14,22,27,96],[14, 35, 37, 42, 49, 17, 43, 50, 52, 51, 54]]
[[1,3,7,23,41,81],[14, 35, 37, 42, 49, 17, 43, 50, 52, 53, 54]]
[[2,2,20,18,32,86],[14, 35, 37, 42, 17, 43, 50, 52, 51, 53, 54]]
[[3,9,6,9,83,90],[14, 35, 37, 42, 49, 17, 50, 52, 44, 51, 53]]
[[3,7,9,11,38,61],[14, 35, 37, 42, 49, 17, 50, 52, 44, 51, 54]]
[[2,4,5,8,22,109],[14, 35, 37, 42, 49, 17, 50, 44, 51, 53, 54]]
