[ 4, 5, 35, 40, 37, 49, 8, 38, 43, 50, 9, 39, 44, 53, 54 ],1
[ 4, 5, 35, 40, 37, 49, 8, 38, 43, 52, 9, 39, 44, 51, 54 ],1
[ 4, 5, 35, 40, 37, 49, 8, 38, 43, 9, 39, 44, 51, 53, 54 ],1
[ 4, 5, 35, 40, 37, 8, 38, 43, 50, 9, 39, 44, 51, 53, 54 ],1
[ 4, 5, 35, 40, 37, 49, 8, 38, 50, 52, 9, 39, 44, 51, 53 ],1
[ 4, 5, 35, 40, 37, 42, 49, 8, 43, 50, 9, 39, 44, 51, 54 ],1
[ 4, 5, 35, 40, 37, 42, 49, 8, 43, 9, 39, 44, 51, 53, 54 ],2
[ 4, 5, 35, 40, 42, 49, 8, 38, 43, 50, 9, 39, 44, 51, 54 ],1
[ 4, 5, 35, 42, 49, 8, 38, 43, 50, 52, 9, 39, 44, 51, 53 ],1
[ 4, 5, 40, 37, 42, 49, 8, 38, 43, 9, 39, 44, 51, 53, 54 ],1
[ 4, 5, 40, 37, 42, 49, 8, 38, 43, 50, 52, 9, 39, 51, 53 ],1
[ 4, 34, 5, 35, 40, 37, 49, 8, 38, 43, 50, 39, 44, 51, 54 ],1
[ 4, 34, 5, 35, 37, 42, 49, 8, 38, 43, 50, 39, 44, 51, 54 ],1
[ 4, 34, 5, 35, 37, 42, 49, 8, 38, 43, 50, 52, 39, 44, 53 ],1
[ 4, 34, 5, 35, 37, 42, 49, 8, 38, 43, 50, 39, 51, 53, 54 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 8, 38, 43, 50, 52, 44, 54 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 8, 38, 43, 50, 52, 51, 53 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 8, 38, 43, 50, 51, 53, 54 ],2
[ 4, 34, 5, 35, 40, 37, 42, 49, 8, 43, 50, 52, 39, 44, 54 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 8, 43, 39, 44, 51, 53, 54 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 8, 50, 52, 39, 44, 51, 53 ],1
[ 4, 34, 5, 35, 40, 42, 49, 8, 38, 43, 50, 39, 44, 51, 54 ],1
[ 4, 34, 5, 35, 40, 49, 8, 38, 43, 50, 52, 39, 44, 51, 53 ],1
[ 4, 34, 5, 40, 37, 49, 8, 38, 43, 50, 39, 44, 51, 53, 54 ],1
[ 4, 34, 5, 40, 37, 42, 49, 8, 43, 50, 52, 39, 44, 51, 53 ],1
[ 4, 34, 5, 40, 37, 42, 49, 8, 43, 50, 39, 44, 51, 53, 54 ],1
[ 4, 5, 35, 40, 37, 42, 49, 8, 38, 43, 50, 39, 44, 51, 54 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 38, 43, 50, 9, 39, 51, 53 ],1
[ 4, 34, 5, 35, 40, 37, 42, 38, 43, 50, 9, 39, 51, 53, 54 ],1
[ 4, 34, 5, 35, 37, 42, 49, 38, 43, 50, 52, 9, 39, 44, 51 ],1
[ 4, 34, 5, 35, 37, 42, 49, 38, 43, 50, 52, 9, 39, 44, 54 ],1
[ 4, 34, 5, 35, 37, 42, 49, 38, 43, 50, 9, 39, 44, 53, 54 ],1
[ 4, 34, 5, 35, 37, 42, 49, 38, 43, 52, 9, 39, 44, 51, 53 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 38, 50, 52, 9, 44, 51, 53 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 38, 50, 9, 44, 51, 53, 54 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 43, 52, 9, 39, 44, 51, 54 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 50, 52, 9, 39, 44, 51, 53 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 50, 9, 39, 44, 51, 53, 54 ],1
[ 4, 34, 5, 35, 40, 49, 38, 43, 50, 52, 9, 39, 44, 51, 53 ],1
[ 4, 34, 5, 40, 37, 49, 38, 43, 50, 52, 9, 39, 44, 51, 53 ],1
[ 4, 5, 35, 37, 42, 49, 38, 43, 50, 52, 9, 39, 44, 51, 53 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 38, 43, 50, 39, 44, 51, 54 ],1
[ 4, 34, 5, 35, 40, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53 ],1
[ 4, 34, 35, 40, 7, 37, 42, 8, 38, 43, 9, 39, 44, 51, 53 ],1
[ 4, 34, 35, 40, 7, 37, 42, 8, 38, 43, 50, 9, 39, 51, 53 ],1
[ 4, 34, 35, 40, 7, 37, 42, 8, 38, 50, 52, 9, 39, 44, 51 ],1
[ 4, 34, 35, 40, 7, 37, 42, 8, 38, 50, 52, 9, 39, 44, 54 ],1
[ 4, 34, 35, 40, 7, 37, 42, 8, 38, 52, 9, 39, 44, 51, 53 ],1
[ 4, 34, 35, 40, 7, 37, 42, 49, 8, 38, 9, 39, 51, 53, 54 ],1
[ 4, 34, 35, 40, 7, 37, 8, 38, 43, 50, 52, 9, 39, 44, 53 ],1
