[ 0, 34, 5, 37, 49, 38, 43, 50, 52, 9, 51, 53 ],1
[ 0, 34, 5, 37, 49, 38, 43, 50, 9, 51, 53, 54 ],1
[ 0, 34, 5, 37, 49, 38, 50, 52, 9, 44, 51, 53 ],1
[ 0, 34, 5, 37, 49, 38, 50, 9, 44, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 43, 9, 39, 44, 53 ],1
[ 0, 34, 5, 40, 37, 42, 43, 50, 9, 39, 44, 54 ],1
[ 0, 34, 5, 40, 37, 42, 43, 52, 9, 39, 44, 51 ],1
[ 0, 34, 5, 40, 37, 42, 43, 9, 39, 44, 51, 53 ],1
[ 0, 34, 5, 40, 37, 42, 49, 50, 9, 39, 44, 53 ],1
[ 0, 34, 5, 40, 37, 42, 49, 52, 9, 39, 44, 51 ],1
[ 0, 34, 5, 40, 37, 42, 49, 9, 39, 44, 51, 53 ],1
[ 0, 34, 5, 40, 37, 42, 50, 52, 9, 39, 44, 53 ],1
[ 0, 34, 40, 7, 37, 8, 43, 50, 52, 9, 51, 53 ],1
[ 5, 7, 37, 42, 8, 43, 52, 51, 54 ],1
[ 0, 34, 5, 40, 37, 42, 50, 9, 39, 44, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 52, 9, 39, 44, 51, 54 ],1
[ 0, 34, 5, 40, 37, 42, 9, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 49, 43, 50, 52, 9, 39, 51 ],1
[ 0, 34, 5, 40, 37, 49, 43, 50, 9, 39, 51, 53 ],1
[ 0, 34, 5, 40, 37, 49, 43, 50, 9, 39, 51, 54 ],1
[ 0, 34, 5, 40, 37, 49, 43, 50, 52, 9, 39, 53 ],1
[ 0, 34, 5, 40, 37, 49, 43, 50, 9, 39, 53, 54 ],1
[ 0, 34, 5, 40, 37, 49, 43, 52, 9, 39, 51, 53 ],1
[ 0, 34, 5, 40, 37, 49, 43, 9, 39, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 43, 50, 9, 39, 51, 53, 54 ],1
[ 0, 34, 5, 37, 42, 49, 43, 50, 9, 39, 44, 54 ],1
[ 0, 34, 5, 37, 42, 49, 43, 52, 9, 39, 44, 51 ],1
[ 0, 34, 5, 37, 42, 49, 43, 9, 39, 44, 51, 53 ],1
[ 0, 34, 5, 37, 42, 49, 43, 52, 9, 39, 44, 53 ],1
[ 0, 34, 5, 35, 40, 37, 42, 49, 38, 43, 53, 54 ],1
[ 0, 34, 5, 37, 42, 49, 43, 9, 39, 44, 53, 54 ],1
[ 0, 34, 5, 37, 42, 43, 50, 9, 39, 44, 51, 53 ],1
[ 0, 34, 5, 37, 42, 43, 50, 9, 39, 44, 51, 54 ],1
[ 0, 34, 5, 37, 42, 43, 50, 52, 9, 39, 44, 54 ],1
[ 0, 34, 5, 37, 42, 43, 52, 9, 39, 44, 51, 54 ],1
[ 0, 34, 5, 37, 42, 43, 9, 39, 44, 51, 53, 54 ],1
[ 0, 34, 5, 37, 42, 49, 50, 9, 39, 44, 51, 53 ],1
[ 0, 34, 5, 37, 42, 49, 50, 52, 9, 39, 44, 53 ],1
[ 0, 34, 5, 37, 42, 49, 50, 9, 39, 44, 53, 54 ],1
[ 0, 34, 5, 37, 42, 49, 52, 9, 39, 44, 51, 53 ],1
[ 0, 34, 5, 37, 49, 43, 50, 52, 9, 39, 51, 53 ],1
[ 0, 34, 5, 37, 49, 43, 50, 9, 39, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 43, 50, 52, 9, 54 ],1
[ 0, 34, 5, 40, 37, 42, 49, 43, 52, 9, 51, 53 ],1
[ 34, 5, 40, 7, 37, 42, 49, 8, 43, 50, 52, 9, 39, 44, 51 ],1
[ 0, 34, 5, 40, 37, 42, 49, 43, 9, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 49, 43, 50, 52, 9, 44, 51 ],1
[ 0, 34, 5, 40, 37, 49, 43, 50, 9, 44, 51, 54 ],1
[ 0, 34, 5, 40, 37, 49, 43, 50, 52, 9, 44, 54 ],1
[ 0, 34, 5, 40, 37, 49, 43, 52, 9, 44, 51, 53 ],1
[ 0, 34, 5, 40, 37, 49, 43, 9, 44, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 49, 43, 50, 52, 9, 51, 53 ],1
[ 0, 34, 5, 40, 37, 49, 43, 50, 9, 51, 53, 54 ],1
[ 0, 34, 5, 40, 37, 49, 50, 52, 9, 44, 51, 53 ],1
