[[2, 5], [3, 5], [4, 5], [6, 7]]
[[1,13,13,13,36,121],[0, 1, 10, 40, 7, 42, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[2,10,2,22,17,58],[0, 1, 10, 40, 7, 42, 49, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[1,13,10,21,31,76],[0, 1, 10, 40, 7, 49, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[0,10,6,22,25,64],[0, 1, 10, 7, 42, 49, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[2,8,5,32,37,71],[0, 1, 10, 40, 7, 42, 49, 17, 43, 50, 52, 9, 44, 51, 53, 54]]
[[7,7,13,31,32,61],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 50, 52, 9, 18, 44, 51]]
[[6,8,12,24,26,80],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 52, 9, 18, 44, 53, 54]]
[[5,7,14,15,35,64],[0, 1, 14, 40, 7, 16, 42, 17, 43, 50, 52, 9, 18, 44, 53, 54]]
[[6,10,9,18,36,97],[0, 1, 14, 40, 7, 16, 42, 17, 43, 52, 9, 18, 44, 51, 53, 54]]
[[4,8,7,16,24,53],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 50, 52, 9, 18, 53, 54]]
[[5,11,8,35,30,62],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 52, 9, 18, 51, 53, 54]]
[[4,8,4,28,54,74],[0, 1, 14, 40, 7, 16, 42, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[5,9,11,37,5,69],[0, 1, 14, 40, 7, 16, 42, 49, 17, 50, 52, 9, 18, 44, 53, 54]]
[[5,11,8,27,30,92],[0, 1, 14, 40, 7, 16, 42, 17, 50, 52, 9, 18, 44, 51, 53, 54]]
[[6,10,15,18,46,61],[0, 1, 14, 40, 7, 16, 42, 49, 17, 50, 52, 9, 18, 51, 53, 54]]
[[5,9,11,21,40,99],[0, 1, 14, 40, 7, 16, 49, 17, 43, 50, 52, 9, 18, 44, 53, 54]]
[[5,9,8,13,25,72],[0, 1, 14, 40, 7, 16, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,8,7,32,24,89],[0, 1, 14, 7, 16, 42, 49, 17, 43, 50, 52, 9, 18, 44, 53, 54]]
[[5,9,11,21,60,51],[0, 1, 14, 7, 16, 42, 49, 17, 43, 52, 9, 18, 44, 51, 53, 54]]
[[4,12,7,40,19,45],[0, 1, 14, 7, 16, 42, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[5,9,11,25,40,75],[0, 1, 14, 7, 16, 42, 49, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[6,10,6,30,36,76],[0, 1, 14, 7, 16, 42, 49, 17, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,10,7,22,24,91],[0, 1, 14, 7, 16, 49, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,12,10,28,24,72],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 50, 52, 9, 44, 53, 54]]
[[5,7,14,23,20,70],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 52, 9, 44, 51, 53, 54]]
[[5,9,8,13,25,72],[0, 1, 14, 40, 7, 16, 42, 49, 17, 43, 50, 52, 9, 51, 53, 54]]
[[4,8,4,28,54,74],[0, 1, 14, 40, 7, 16, 49, 17, 43, 50, 52, 9, 44, 51, 53, 54]]
[[2,6,8,34,47,84],[0, 1, 14, 40, 7, 16, 42, 49, 43, 52, 9, 18, 44, 51, 53, 54]]
[[3,7,9,23,33,103],[0, 1, 14, 40, 7, 16, 42, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[3,9,12,21,23,84],[0, 1, 14, 40, 7, 16, 42, 49, 50, 52, 9, 18, 44, 51, 53, 54]]
[[5,7,11,19,30,49],[0, 1, 14, 40, 7, 42, 49, 17, 43, 52, 9, 18, 44, 51, 53, 54]]
[[4,8,16,8,24,92],[0, 1, 14, 40, 7, 42, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,10,10,26,29,88],[0, 1, 14, 40, 7, 42, 49, 17, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,12,10,40,19,48],[0, 1, 14, 40, 7, 49, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,6,10,22,19,84],[0, 1, 14, 40, 7, 42, 49, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[3,7,9,31,33,55],[0, 1, 40, 7, 16, 42, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[3,9,3,25,33,105],[0, 1, 40, 7, 16, 49, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,8,13,32,24,77],[0, 1, 7, 16, 42, 49, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,8,10,32,39,98],[0, 1, 40, 7, 42, 49, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[1,13,13,33,21,49],[0, 1, 10, 14, 40, 7, 16, 42, 49, 17, 43, 52, 18, 44, 53, 54]]
[[2,14,5,18,32,77],[0, 1, 10, 14, 40, 7, 16, 42, 17, 43, 50, 52, 18, 44, 53, 54]]
[[3,9,12,21,38,90],[0, 1, 10, 14, 40, 7, 16, 42, 17, 43, 52, 18, 44, 51, 53, 54]]
[[3,11,9,39,33,59],[0, 1, 10, 14, 40, 7, 16, 42, 49, 17, 43, 50, 52, 18, 53, 54]]
[[0,10,3,26,40,61],[0, 1, 10, 14, 40, 7, 16, 42, 49, 17, 43, 52, 18, 51, 53, 54]]
