[[2, 5], [3, 5], [4, 5], [6, 7]]
[[3,11,18,23,28,74],[0, 1, 10, 5, 14, 40, 7, 16, 49, 8, 43, 52, 9, 51, 53, 54]]
[[4,10,7,10,44,61],[0, 1, 10, 5, 14, 40, 7, 16, 49, 8, 52, 9, 44, 51, 53, 54]]
[[3,9,6,37,23,60],[0, 1, 10, 5, 14, 7, 16, 42, 49, 8, 52, 9, 44, 51, 53, 54]]
[[4,8,16,8,24,92],[0, 1, 10, 5, 14, 40, 7, 42, 8, 17, 43, 50, 52, 9, 18, 51]]
[[3,11,9,27,43,65],[0, 1, 10, 5, 14, 40, 7, 42, 8, 17, 43, 52, 9, 18, 53, 54]]
[[3,11,9,31,23,59],[0, 1, 10, 5, 14, 40, 7, 42, 8, 17, 50, 52, 9, 18, 44, 51]]
[[3,9,9,21,33,117],[0, 1, 10, 5, 14, 40, 7, 8, 17, 43, 50, 52, 9, 18, 44, 51]]
[[2,12,2,32,52,72],[0, 1, 10, 5, 14, 40, 7, 8, 17, 43, 52, 9, 18, 44, 53, 54]]
[[4,10,10,18,29,106],[0, 1, 10, 5, 14, 40, 7, 49, 8, 17, 43, 50, 52, 9, 18, 51]]
[[3,9,9,21,8,75],[0, 1, 10, 5, 14, 40, 7, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[3,9,12,17,18,84],[0, 1, 10, 5, 14, 40, 7, 8, 17, 50, 52, 9, 18, 44, 53, 54]]
[[2,16,11,28,37,61],[0, 1, 10, 5, 14, 40, 7, 8, 17, 52, 9, 18, 44, 51, 53, 54]]
[[2,12,5,28,27,51],[0, 1, 10, 5, 14, 40, 7, 8, 17, 50, 52, 9, 18, 51, 53, 54]]
[[3,9,9,29,33,93],[0, 1, 10, 5, 14, 7, 42, 49, 8, 17, 43, 50, 52, 9, 18, 51]]
[[2,10,14,34,17,82],[0, 1, 10, 5, 14, 7, 42, 49, 8, 17, 43, 52, 9, 18, 53, 54]]
[[1,9,4,21,31,60],[0, 1, 10, 5, 14, 7, 42, 8, 17, 43, 50, 52, 9, 18, 53, 54]]
[[2,14,5,26,47,77],[0, 1, 10, 5, 14, 7, 42, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[2,8,17,28,12,89],[0, 1, 10, 5, 14, 7, 42, 8, 17, 50, 52, 9, 18, 44, 53, 54]]
[[4,14,10,22,34,74],[0, 1, 10, 5, 14, 7, 49, 8, 17, 43, 50, 52, 9, 18, 44, 51]]
[[3,11,18,31,18,80],[0, 1, 10, 5, 14, 7, 49, 8, 17, 43, 52, 9, 18, 44, 53, 54]]
[[2,8,8,24,7,80],[0, 1, 10, 5, 14, 7, 49, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[2,8,2,24,17,80],[0, 1, 10, 5, 14, 7, 49, 8, 17, 50, 52, 9, 18, 44, 53, 54]]
[[1,9,4,21,31,84],[0, 1, 10, 5, 14, 7, 49, 8, 17, 52, 9, 18, 44, 51, 53, 54]]
[[2,8,14,24,42,92],[0, 1, 10, 5, 14, 7, 8, 17, 50, 52, 9, 18, 44, 51, 53, 54]]
[[3,11,6,31,48,80],[0, 1, 10, 5, 14, 7, 49, 8, 17, 50, 52, 9, 18, 51, 53, 54]]
[[4,10,10,18,29,106],[0, 1, 10, 5, 14, 40, 7, 42, 8, 17, 43, 50, 52, 9, 44, 51]]
[[3,9,9,21,33,117],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 17, 43, 50, 52, 9, 51]]
[[2,12,2,32,52,72],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 17, 43, 52, 9, 53, 54]]
[[1,11,7,15,41,107],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 17, 52, 9, 44, 53, 54]]
[[3,9,12,17,18,84],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 17, 50, 52, 9, 53, 54]]
[[2,16,11,28,37,61],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 17, 52, 9, 51, 53, 54]]
[[3,11,12,19,58,74],[0, 1, 10, 5, 14, 40, 7, 42, 8, 17, 50, 52, 9, 51, 53, 54]]
[[4,8,16,8,24,92],[0, 1, 10, 5, 14, 40, 7, 49, 8, 17, 43, 50, 52, 9, 44, 51]]
[[3,11,9,27,43,65],[0, 1, 10, 5, 14, 40, 7, 49, 8, 17, 43, 52, 9, 44, 53, 54]]
[[2,10,8,14,37,70],[0, 1, 10, 5, 14, 40, 7, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[1,13,13,29,31,73],[0, 1, 10, 5, 14, 40, 7, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[2,10,2,22,42,106],[0, 1, 10, 5, 14, 40, 7, 8, 17, 50, 52, 9, 44, 51, 53, 54]]
[[3,9,12,29,23,90],[0, 1, 10, 5, 14, 7, 42, 49, 8, 17, 43, 50, 52, 9, 44, 51]]
[[2,8,8,24,7,80],[0, 1, 10, 5, 14, 7, 42, 8, 17, 43, 52, 9, 44, 51, 53, 54]]
[[3,11,6,31,48,80],[0, 1, 10, 5, 14, 7, 42, 8, 17, 50, 52, 9, 44, 51, 53, 54]]
[[2,8,14,24,42,92],[0, 1, 10, 5, 14, 7, 42, 49, 8, 17, 50, 52, 9, 51, 53, 54]]
[[1,9,4,21,31,60],[0, 1, 10, 5, 14, 7, 49, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[2,14,5,26,47,77],[0, 1, 10, 5, 14, 7, 49, 8, 17, 43, 52, 9, 44, 51, 53, 54]]
[[3,13,15,33,28,55],[0, 1, 10, 5, 14, 40, 7, 42, 8, 43, 50, 52, 9, 18, 44, 51]]
[[4,10,10,30,44,82],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 43, 50, 52, 9, 18, 51]]
[[2,12,11,28,17,69],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 50, 52, 9, 18, 53, 54]]
[[4,12,13,24,29,93],[0, 1, 10, 5, 14, 40, 7, 42, 8, 50, 52, 9, 18, 51, 53, 54]]
[[3,9,15,21,33,87],[0, 1, 10, 5, 14, 40, 7, 49, 8, 43, 50, 52, 9, 18, 44, 51]]
[[5,9,8,21,40,66],[0, 1, 10, 5, 14, 40, 7, 8, 43, 50, 52, 9, 18, 44, 53, 54]]
[[4,12,7,28,24,69],[0, 1, 10, 5, 14, 40, 7, 8, 43, 50, 52, 9, 18, 51, 53, 54]]
[[3,11,9,43,33,35],[0, 1, 10, 5, 14, 40, 7, 49, 8, 50, 52, 9, 18, 44, 53, 54]]
[[1,15,7,27,56,69],[0, 1, 10, 5, 14, 40, 7, 8, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,10,16,18,14,106],[0, 1, 10, 5, 14, 40, 7, 49, 8, 50, 52, 9, 18, 51, 53, 54]]
[[2,10,11,30,17,85],[0, 1, 10, 5, 14, 7, 42, 49, 8, 43, 50, 52, 9, 18, 44, 51]]
[[4,10,16,30,24,82],[0, 1, 10, 5, 14, 7, 42, 8, 43, 50, 52, 9, 18, 44, 53, 54]]
[[5,13,11,17,35,85],[0, 1, 10, 5, 14, 7, 42, 8, 43, 50, 52, 9, 18, 51, 53, 54]]
[[2,12,11,28,27,75],[0, 1, 10, 5, 14, 7, 42, 8, 50, 52, 9, 18, 44, 51, 53, 54]]
[[3,7,9,31,28,73],[0, 1, 10, 5, 14, 7, 42, 49, 8, 50, 52, 9, 18, 51, 53, 54]]
[[4,10,10,26,29,100],[0, 1, 10, 5, 14, 7, 49, 8, 43, 50, 52, 9, 18, 44, 53, 54]]
[[2,12,8,32,22,54],[0, 1, 10, 5, 14, 7, 8, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
