[[2, 5], [3, 5], [4, 5], [6, 7]]
[[5,5,17,5,35,65],[10, 5, 14, 16, 52, 18, 51]]
[[3,7,9,19,23,31],[10, 5, 14, 40, 16, 52, 51]]
[[4,14,10,22,34,74],[10, 5, 14, 16, 42, 52, 51]]
[[4,10,7,22,44,67],[10, 5, 14, 16, 43, 52, 51]]
[[5,7,23,11,45,79],[10, 5, 14, 16, 52, 44, 51]]
[[4,10,13,22,34,67],[10, 5, 14, 16, 49, 52, 51]]
[[6,12,12,24,16,84],[10, 5, 14, 16, 52, 53, 54]]
[[3,13,6,13,23,88],[10, 5, 14, 17, 43, 52, 51]]
[[6,10,12,30,31,46],[10, 5, 14, 17, 52, 44, 51]]
[[3,9,12,29,23,120],[10, 5, 14, 49, 17, 52, 51]]
[[2,8,5,36,37,53],[10, 5, 14, 17, 50, 52, 51]]
[[3,7,15,23,23,103],[10, 5, 14, 17, 52, 53, 54]]
[[5,7,14,19,40,82],[10, 5, 14, 50, 52, 18, 51]]
[[4,6,19,14,39,87],[10, 5, 14, 43, 50, 52, 51]]
[[5,7,8,11,30,94],[10, 5, 14, 50, 52, 44, 51]]
[[5,7,17,19,55,79],[10, 5, 16, 17, 52, 18, 51]]
[[5,11,17,15,25,95],[10, 5, 16, 17, 52, 44, 51]]
[[3,11,12,23,8,98],[10, 5, 16, 17, 50, 52, 51]]
[[4,12,19,20,19,75],[10, 5, 16, 17, 52, 53, 54]]
[[5,7,17,15,45,91],[10, 5, 16, 43, 52, 18, 51]]
[[4,6,16,14,24,90],[10, 5, 16, 52, 18, 44, 51]]
[[5,11,11,23,45,71],[10, 5, 40, 16, 42, 52, 51]]
[[5,9,11,13,35,69],[10, 5, 40, 16, 52, 53, 54]]
[[4,6,16,14,24,90],[10, 5, 16, 42, 49, 52, 51]]
[[4,8,10,16,24,92],[10, 5, 16, 42, 52, 53, 54]]
[[5,7,8,23,25,88],[10, 5, 16, 43, 52, 44, 51]]
[[5,9,20,17,35,90],[10, 5, 40, 17, 52, 18, 51]]
[[4,10,10,34,19,76],[10, 5, 42, 17, 52, 18, 51]]
[[4,6,13,14,29,99],[10, 5, 49, 17, 52, 18, 51]]
[[4,6,19,14,39,87],[10, 5, 40, 42, 17, 52, 51]]
[[4,10,10,18,39,76],[10, 5, 40, 17, 43, 52, 51]]
[[5,11,8,27,35,80],[10, 5, 40, 17, 52, 44, 51]]
[[4,6,13,14,29,99],[10, 5, 42, 17, 52, 44, 51]]
[[4,10,10,18,39,76],[10, 5, 42, 17, 50, 52, 51]]
[[3,7,12,27,43,76],[10, 5, 49, 17, 43, 52, 51]]
[[3,7,15,15,33,91],[10, 5, 17, 43, 52, 53, 54]]
[[4,10,10,34,19,76],[10, 5, 49, 17, 52, 44, 51]]
[[2,8,11,24,62,53],[10, 5, 17, 52, 44, 53, 54]]
[[4,10,10,18,29,100],[10, 5, 17, 50, 52, 53, 54]]
[[3,13,15,17,43,79],[10, 5, 17, 52, 51, 53, 54]]
[[6,8,18,20,46,56],[10, 5, 40, 50, 52, 18, 51]]
[[5,7,14,27,30,70],[10, 5, 43, 50, 52, 18, 51]]
[[4,10,13,22,19,103],[10, 5, 50, 52, 18, 44, 51]]
[[3,13,18,29,23,52],[10, 5, 50, 52, 18, 53, 54]]
[[5,9,11,21,45,69],[10, 5, 40, 42, 50, 52, 51]]
[[3,7,9,19,18,97],[10, 5, 40, 43, 50, 52, 51]]
[[6,8,12,20,36,92],[10, 5, 40, 50, 52, 44, 51]]
[[5,11,11,23,30,77],[10, 5, 40, 50, 52, 53, 54]]
[[4,10,13,22,19,103],[10, 5, 42, 49, 50, 52, 51]]
[[4,6,10,18,34,72],[10, 5, 42, 50, 52, 53, 54]]
[[5,5,17,13,55,77],[10, 5, 43, 50, 52, 44, 51]]
[[4,8,19,16,29,113],[10, 5, 49, 50, 52, 53, 54]]
[[2,12,14,32,12,72],[10, 5, 50, 52, 51, 53, 54]]
