[[2, 5], [3, 5], [4, 5], [6, 7]]
[[5,7,17,19,45,67],[1, 14, 40, 7, 16, 52, 9, 51]]
[[6,8,15,8,46,89],[1, 14, 7, 16, 42, 52, 9, 51]]
[[5,5,17,13,55,77],[1, 14, 7, 16, 52, 9, 44, 51]]
[[6,10,9,22,46,67],[1, 14, 7, 16, 49, 52, 9, 51]]
[[7,13,10,21,27,52],[1, 14, 7, 17, 43, 52, 9, 51]]
[[6,10,6,34,41,52],[1, 14, 7, 17, 52, 9, 44, 51]]
[[6,10,12,18,36,76],[1, 14, 7, 17, 50, 52, 9, 51]]
[[4,8,22,12,24,92],[1, 14, 7, 42, 52, 9, 18, 51]]
[[4,10,7,22,44,79],[1, 14, 7, 43, 52, 9, 18, 51]]
[[7,9,10,33,22,72],[1, 14, 7, 52, 9, 18, 44, 51]]
[[3,9,6,29,28,90],[1, 14, 7, 50, 52, 9, 18, 51]]
[[4,6,13,50,24,63],[1, 14, 7, 52, 9, 18, 53, 54]]
[[6,10,21,14,26,67],[1, 14, 40, 7, 42, 52, 9, 51]]
[[6,6,15,22,26,75],[1, 14, 40, 7, 49, 52, 9, 51]]
[[5,7,14,11,30,94],[1, 14, 40, 7, 50, 52, 9, 51]]
[[2,10,8,42,42,52],[1, 14, 40, 7, 52, 9, 53, 54]]
[[5,7,14,11,30,94],[1, 14, 7, 42, 43, 52, 9, 51]]
[[7,9,10,33,22,72],[1, 14, 7, 42, 49, 52, 9, 51]]
[[6,8,9,16,36,101],[1, 14, 7, 42, 50, 52, 9, 51]]
[[3,13,6,25,23,82],[1, 14, 7, 42, 52, 9, 53, 54]]
[[4,14,7,30,24,71],[1, 14, 7, 43, 52, 9, 44, 51]]
[[5,5,8,13,20,50],[1, 14, 7, 49, 43, 52, 9, 51]]
[[6,10,18,14,31,76],[1, 14, 7, 43, 50, 52, 9, 51]]
[[4,8,22,12,24,92],[1, 14, 7, 49, 52, 9, 44, 51]]
[[3,7,6,27,23,58],[1, 14, 7, 50, 52, 9, 44, 51]]
[[4,8,10,24,49,98],[1, 14, 7, 52, 9, 44, 53, 54]]
[[6,8,9,24,36,77],[1, 14, 7, 49, 50, 52, 9, 51]]
[[3,13,9,29,48,73],[1, 14, 7, 49, 52, 9, 53, 54]]
[[5,11,8,15,25,98],[1, 14, 7, 52, 9, 51, 53, 54]]
[[6,6,18,18,61,60],[1, 7, 16, 17, 43, 52, 9, 51]]
[[5,7,20,19,35,64],[1, 7, 16, 17, 52, 9, 44, 51]]
[[4,8,16,20,24,104],[1, 40, 7, 16, 52, 9, 18, 51]]
[[3,11,9,31,23,71],[1, 7, 16, 43, 52, 9, 18, 51]]
[[6,6,12,14,56,66],[1, 7, 16, 52, 9, 18, 44, 51]]
[[5,9,11,13,35,81],[1, 7, 16, 49, 52, 9, 18, 51]]
[[7,11,7,23,37,71],[1, 40, 7, 16, 42, 52, 9, 51]]
[[5,7,8,7,25,64],[1, 40, 7, 16, 43, 52, 9, 51]]
[[7,13,7,25,17,91],[1, 40, 7, 16, 49, 52, 9, 51]]
[[6,8,12,20,46,68],[1, 40, 7, 16, 50, 52, 9, 51]]
[[3,13,12,21,23,82],[1, 40, 7, 16, 52, 9, 53, 54]]
[[6,8,12,20,46,68],[1, 7, 16, 42, 43, 52, 9, 51]]
[[5,9,11,13,35,81],[1, 7, 16, 42, 52, 9, 44, 51]]
[[6,6,12,14,56,66],[1, 7, 16, 42, 49, 52, 9, 51]]
[[5,7,11,27,65,55],[1, 7, 16, 42, 50, 52, 9, 51]]
[[2,10,8,30,22,82],[1, 7, 16, 42, 52, 9, 53, 54]]
[[3,9,15,25,23,87],[1, 7, 16, 43, 52, 9, 44, 51]]
[[7,7,10,23,37,70],[1, 7, 16, 43, 50, 52, 9, 51]]
[[4,10,10,22,29,100],[1, 7, 16, 43, 52, 9, 53, 54]]
[[4,8,19,16,24,107],[1, 7, 16, 50, 52, 9, 44, 51]]
[[5,7,8,11,35,46],[1, 7, 16, 52, 9, 44, 53, 54]]
[[5,5,17,29,35,77],[1, 7, 16, 49, 50, 52, 9, 51]]
[[2,8,11,36,37,71],[1, 7, 16, 49, 52, 9, 53, 54]]
[[3,7,18,23,33,100],[1, 7, 16, 50, 52, 9, 53, 54]]
[[4,10,7,18,29,73],[1, 7, 16, 52, 9, 51, 53, 54]]
[[5,13,14,25,15,76],[1, 40, 7, 17, 52, 9, 18, 51]]
[[4,8,7,24,29,77],[1, 7, 42, 17, 52, 9, 18, 51]]
[[6,8,12,16,56,62],[1, 7, 17, 43, 52, 9, 18, 51]]
[[7,7,7,39,37,49],[1, 7, 17, 52, 9, 18, 44, 51]]
[[4,10,7,22,39,85],[1, 7, 49, 17, 52, 9, 18, 51]]
[[5,9,11,17,25,99],[1, 7, 17, 50, 52, 9, 18, 51]]
[[6,8,21,24,26,53],[1, 7, 17, 52, 9, 18, 53, 54]]
[[6,12,12,28,16,66],[1, 40, 7, 42, 17, 52, 9, 51]]
[[5,13,17,17,25,67],[1, 40, 7, 17, 52, 9, 44, 51]]
[[6,6,21,10,51,57],[1, 40, 7, 49, 17, 52, 9, 51]]
[[7,9,16,21,22,72],[1, 40, 7, 17, 50, 52, 9, 51]]
[[4,10,10,38,29,88],[1, 40, 7, 17, 52, 9, 53, 54]]
[[7,9,16,21,22,72],[1, 7, 42, 17, 43, 52, 9, 51]]
