[[2, 5], [3, 5], [4, 5], [6, 7]]
[[3,9,9,21,38,75],[0, 1, 10, 14, 40, 16, 42, 8, 17, 50, 52, 9, 44, 53, 54]]
[[2,12,11,28,27,75],[0, 1, 10, 14, 40, 16, 42, 8, 17, 52, 9, 44, 51, 53, 54]]
[[0,10,3,22,35,55],[0, 1, 10, 14, 40, 16, 42, 49, 8, 17, 50, 52, 9, 53, 54]]
[[3,9,12,25,28,114],[0, 1, 10, 14, 40, 16, 42, 49, 8, 17, 52, 9, 51, 53, 54]]
[[2,8,5,32,37,71],[0, 1, 10, 14, 40, 16, 42, 8, 17, 50, 52, 9, 51, 53, 54]]
[[1,11,4,39,61,50],[0, 1, 10, 14, 40, 16, 49, 8, 17, 43, 50, 52, 9, 44, 51]]
[[2,10,8,42,42,52],[0, 1, 10, 14, 40, 16, 49, 8, 17, 43, 52, 9, 44, 53, 54]]
[[3,9,15,29,23,81],[0, 1, 10, 14, 40, 16, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[2,12,11,28,17,69],[0, 1, 10, 14, 40, 16, 49, 8, 17, 43, 50, 52, 9, 53, 54]]
[[3,11,9,27,28,65],[0, 1, 10, 14, 40, 16, 49, 8, 17, 43, 52, 9, 51, 53, 54]]
[[4,12,16,24,29,78],[0, 1, 10, 14, 40, 16, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[3,11,9,11,23,83],[0, 1, 10, 14, 40, 16, 49, 8, 17, 50, 52, 9, 44, 53, 54]]
[[1,13,13,13,36,121],[0, 1, 10, 14, 40, 16, 8, 17, 50, 52, 9, 44, 51, 53, 54]]
[[2,10,2,22,17,58],[0, 1, 10, 14, 40, 16, 49, 8, 17, 50, 52, 9, 51, 53, 54]]
[[4,12,4,28,49,84],[0, 1, 10, 14, 16, 42, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[1,13,13,13,36,121],[0, 1, 10, 14, 16, 42, 8, 17, 43, 52, 9, 44, 51, 53, 54]]
[[2,8,2,20,17,62],[0, 1, 10, 14, 16, 42, 49, 8, 17, 43, 52, 9, 51, 53, 54]]
[[3,11,9,27,33,71],[0, 1, 10, 14, 16, 42, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[2,10,11,34,22,73],[0, 1, 10, 14, 16, 42, 49, 8, 17, 50, 52, 9, 44, 53, 54]]
[[1,11,4,27,31,62],[0, 1, 10, 14, 16, 42, 49, 8, 17, 52, 9, 44, 51, 53, 54]]
[[3,11,6,27,33,98],[0, 1, 10, 14, 16, 49, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[0,10,6,22,25,64],[0, 1, 10, 14, 16, 49, 8, 17, 50, 52, 9, 44, 51, 53, 54]]
[[3,11,15,27,13,101],[0, 1, 10, 14, 40, 16, 42, 8, 43, 52, 9, 18, 44, 53, 54]]
[[4,8,13,12,29,83],[0, 1, 10, 14, 40, 16, 42, 49, 8, 43, 52, 9, 18, 53, 54]]
[[3,9,6,33,28,72],[0, 1, 10, 14, 40, 16, 8, 43, 52, 9, 18, 44, 51, 53, 54]]
[[4,10,10,22,44,70],[0, 1, 10, 14, 16, 42, 8, 43, 52, 9, 18, 44, 51, 53, 54]]
[[4,12,16,24,14,96],[0, 1, 10, 14, 40, 16, 42, 49, 8, 43, 52, 9, 44, 53, 54]]
[[3,9,6,33,28,72],[0, 1, 10, 14, 40, 16, 42, 49, 8, 43, 52, 9, 51, 53, 54]]
[[2,8,8,24,7,80],[0, 1, 10, 14, 40, 16, 42, 49, 8, 52, 9, 44, 51, 53, 54]]
[[4,12,13,24,39,69],[0, 1, 10, 14, 40, 42, 49, 8, 17, 43, 52, 9, 18, 44, 51]]
[[2,14,14,18,27,86],[0, 1, 10, 14, 40, 42, 8, 17, 43, 52, 9, 18, 44, 53, 54]]
[[2,8,5,32,32,101],[0, 1, 10, 14, 40, 42, 8, 17, 43, 50, 52, 9, 18, 53, 54]]
[[1,11,7,27,21,47],[0, 1, 10, 14, 40, 42, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[3,9,6,33,33,90],[0, 1, 10, 14, 40, 42, 49, 8, 17, 50, 52, 9, 18, 44, 51]]
[[2,10,8,46,47,46],[0, 1, 10, 14, 40, 42, 8, 17, 52, 9, 18, 44, 51, 53, 54]]
[[2,10,5,30,32,79],[0, 1, 10, 14, 40, 49, 8, 17, 43, 50, 52, 9, 18, 53, 54]]
[[1,11,10,23,41,92],[0, 1, 10, 14, 40, 49, 8, 17, 50, 52, 9, 18, 44, 53, 54]]
[[2,10,8,34,47,76],[0, 1, 10, 14, 40, 49, 8, 17, 52, 9, 18, 44, 51, 53, 54]]
[[2,10,8,34,27,70],[0, 1, 10, 14, 40, 49, 8, 17, 50, 52, 9, 18, 51, 53, 54]]
[[1,9,7,29,41,93],[0, 1, 10, 14, 42, 49, 8, 17, 43, 52, 9, 18, 44, 53, 54]]
[[2,8,8,12,47,92],[0, 1, 10, 14, 42, 8, 17, 43, 50, 52, 9, 18, 44, 53, 54]]
[[3,13,12,21,28,94],[0, 1, 10, 14, 42, 49, 8, 17, 43, 50, 52, 9, 18, 53, 54]]
[[2,14,5,26,52,89],[0, 1, 10, 14, 42, 49, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[3,11,6,19,63,104],[0, 1, 10, 14, 42, 49, 8, 17, 52, 9, 18, 44, 51, 53, 54]]
[[2,8,17,28,27,83],[0, 1, 10, 14, 8, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[2,8,8,20,17,50],[0, 1, 10, 14, 40, 42, 49, 8, 17, 43, 50, 52, 9, 44, 51]]
[[2,10,5,30,32,79],[0, 1, 10, 14, 40, 42, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[3,13,6,29,43,70],[0, 1, 10, 14, 40, 42, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[3,11,6,23,43,80],[0, 1, 10, 14, 40, 42, 49, 8, 17, 52, 9, 44, 51, 53, 54]]
[[2,10,8,34,27,70],[0, 1, 10, 14, 40, 42, 8, 17, 50, 52, 9, 44, 51, 53, 54]]
[[2,8,5,32,32,101],[0, 1, 10, 14, 40, 49, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[1,11,7,27,21,47],[0, 1, 10, 14, 40, 49, 8, 17, 43, 52, 9, 44, 51, 53, 54]]
[[3,11,15,31,23,71],[0, 1, 10, 14, 40, 49, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[2,8,17,28,27,83],[0, 1, 10, 14, 42, 49, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[1,11,10,31,26,68],[0, 1, 10, 14, 42, 49, 8, 17, 50, 52, 9, 44, 51, 53, 54]]
[[5,11,14,27,30,68],[0, 1, 10, 14, 40, 42, 49, 8, 43, 50, 52, 9, 18, 44, 51]]
[[4,12,7,28,29,69],[0, 1, 10, 14, 40, 42, 49, 8, 43, 50, 52, 9, 18, 53, 54]]
[[2,14,11,30,32,65],[0, 1, 10, 14, 40, 42, 8, 43, 50, 52, 9, 18, 51, 53, 54]]
[[5,9,8,25,50,66],[0, 1, 10, 14, 40, 42, 8, 50, 52, 9, 18, 44, 51, 53, 54]]
[[1,11,10,35,36,74],[0, 1, 10, 14, 40, 49, 8, 43, 50, 52, 9, 18, 44, 53, 54]]
[[3,9,6,21,13,78],[0, 1, 10, 14, 40, 8, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[2,10,14,22,27,82],[0, 1, 10, 14, 40, 49, 8, 43, 50, 52, 9, 18, 51, 53, 54]]
[[5,11,14,23,20,86],[0, 1, 10, 14, 40, 49, 8, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,14,7,34,34,53],[0, 1, 10, 14, 42, 8, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[1,11,4,19,41,86],[0, 1, 10, 14, 42, 49, 8, 43, 50, 52, 9, 18, 51, 53, 54]]
[[4,8,4,24,19,74],[0, 1, 10, 14, 42, 49, 8, 50, 52, 9, 18, 44, 51, 53, 54]]
[[4,10,19,22,29,79],[0, 1, 10, 14, 40, 42, 49, 8, 43, 50, 52, 9, 44, 53, 54]]
[[2,10,14,22,27,82],[0, 1, 10, 14, 40, 42, 8, 43, 50, 52, 9, 44, 51, 53, 54]]
[[3,9,6,21,13,78],[0, 1, 10, 14, 40, 42, 49, 8, 43, 50, 52, 9, 51, 53, 54]]
[[2,12,2,20,47,90],[0, 1, 10, 14, 40, 42, 49, 8, 50, 52, 9, 44, 51, 53, 54]]
[[2,14,11,30,32,65],[0, 1, 10, 14, 40, 49, 8, 43, 50, 52, 9, 44, 51, 53, 54]]
[[1,9,10,21,21,72],[0, 1, 10, 14, 42, 49, 8, 43, 50, 52, 9, 44, 51, 53, 54]]
[[3,7,6,27,23,64],[0, 1, 10, 40, 16, 42, 49, 8, 17, 43, 52, 9, 18, 44, 51]]
[[1,13,10,29,26,58],[0, 1, 10, 40, 16, 42, 8, 17, 43, 52, 9, 18, 44, 53, 54]]
[[3,13,12,21,23,88],[0, 1, 10, 40, 16, 42, 8, 17, 43, 50, 52, 9, 18, 53, 54]]
[[2,14,11,18,42,101],[0, 1, 10, 40, 16, 42, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[3,13,12,33,28,64],[0, 1, 10, 40, 16, 42, 8, 17, 52, 9, 18, 44, 51, 53, 54]]
[[1,9,10,25,46,84],[0, 1, 10, 40, 16, 49, 8, 17, 50, 52, 9, 18, 51, 53, 54]]
[[2,12,5,20,32,69],[0, 1, 10, 16, 42, 49, 8, 17, 43, 52, 9, 18, 44, 53, 54]]
[[2,10,5,26,32,73],[0, 1, 10, 16, 42, 49, 8, 17, 43, 50, 52, 9, 18, 53, 54]]
[[1,9,13,29,46,87],[0, 1, 10, 16, 42, 49, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[2,8,8,32,37,68],[0, 1, 10, 16, 42, 8, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[3,11,6,11,23,68],[0, 1, 10, 16, 8, 17, 43, 50, 52, 9, 18, 44, 51, 53, 54]]
[[2,12,5,36,37,33],[0, 1, 10, 40, 16, 42, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[1,9,10,25,46,84],[0, 1, 10, 40, 16, 42, 8, 17, 50, 52, 9, 44, 51, 53, 54]]
[[3,13,12,21,23,88],[0, 1, 10, 40, 16, 49, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[2,14,11,18,42,101],[0, 1, 10, 40, 16, 49, 8, 17, 43, 52, 9, 44, 51, 53, 54]]
[[2,8,14,32,32,80],[0, 1, 10, 40, 16, 49, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[2,8,8,20,17,80],[0, 1, 10, 16, 42, 49, 8, 17, 43, 50, 52, 9, 44, 53, 54]]
[[3,11,6,11,23,68],[0, 1, 10, 16, 42, 49, 8, 17, 43, 50, 52, 9, 51, 53, 54]]
[[2,10,8,18,27,88],[0, 1, 10, 16, 42, 49, 8, 17, 50, 52, 9, 44, 51, 53, 54]]
[[2,8,8,32,37,68],[0, 1, 10, 16, 49, 8, 17, 43, 50, 52, 9, 44, 51, 53, 54]]
[[2,12,8,32,22,54],[0, 1, 10, 40, 16, 42, 49, 8, 43, 52, 9, 18, 51, 53, 54]]
[[3,9,9,29,33,123],[0, 1, 10, 40, 16, 42, 49, 8, 52, 9, 18, 44, 51, 53, 54]]
[[5,13,11,25,30,67],[0, 1, 10, 40, 16, 49, 8, 43, 52, 9, 18, 44, 51, 53, 54]]
[[4,10,10,22,19,88],[0, 1, 10, 16, 42, 49, 8, 43, 52, 9, 18, 44, 51, 53, 54]]
