[[2, 5], [3, 5], [4, 5], [6, 7]]
[[6,10,12,18,36,76],[0, 40, 42, 17, 52, 18, 51]]
[[6,10,12,26,51,34],[0, 40, 17, 43, 52, 18, 51]]
[[6,10,12,26,31,58],[0, 40, 49, 17, 52, 18, 51]]
[[5,7,11,19,40,73],[0, 42, 17, 43, 52, 18, 51]]
[[6,10,9,22,31,91],[0, 42, 17, 50, 52, 18, 51]]
[[3,13,9,29,13,73],[0, 42, 17, 52, 18, 53, 54]]
[[4,10,10,18,29,106],[0, 17, 43, 52, 18, 44, 51]]
[[5,5,14,21,45,74],[0, 49, 17, 43, 52, 18, 51]]
[[6,6,15,18,41,69],[0, 17, 43, 50, 52, 18, 51]]
[[3,9,6,33,33,78],[0, 17, 43, 52, 18, 53, 54]]
[[3,9,9,49,28,45],[0, 17, 50, 52, 18, 44, 51]]
[[4,8,13,28,19,71],[0, 17, 52, 18, 44, 53, 54]]
[[4,10,16,26,14,100],[0, 17, 50, 52, 18, 53, 54]]
[[3,9,12,29,23,90],[0, 40, 42, 17, 43, 52, 51]]
[[6,10,12,26,31,58],[0, 40, 42, 17, 52, 44, 51]]
[[4,8,13,20,44,65],[0, 40, 42, 17, 50, 52, 51]]
[[5,9,8,25,25,102],[0, 40, 42, 17, 52, 53, 54]]
[[6,6,12,18,26,84],[0, 40, 17, 43, 52, 44, 51]]
[[3,11,9,27,18,101],[0, 40, 49, 17, 43, 52, 51]]
[[4,8,7,16,54,65],[0, 40, 17, 43, 50, 52, 51]]
[[5,9,11,21,45,93],[0, 40, 17, 43, 52, 53, 54]]
[[6,10,12,18,36,76],[0, 40, 49, 17, 52, 44, 51]]
[[5,9,11,13,25,93],[0, 40, 17, 50, 52, 44, 51]]
[[2,10,5,22,17,67],[0, 40, 17, 52, 44, 53, 54]]
[[4,8,10,12,54,68],[0, 40, 49, 17, 50, 52, 51]]
[[5,9,17,21,25,81],[0, 40, 49, 17, 52, 53, 54]]
[[5,5,14,21,45,74],[0, 42, 17, 43, 52, 44, 51]]
[[4,10,10,18,29,106],[0, 42, 49, 17, 43, 52, 51]]
[[7,9,10,29,17,90],[0, 42, 49, 17, 52, 44, 51]]
[[3,9,9,49,28,45],[0, 42, 49, 17, 50, 52, 51]]
[[4,8,13,28,19,71],[0, 42, 49, 17, 52, 53, 54]]
[[5,7,14,23,30,58],[0, 42, 17, 50, 52, 53, 54]]
[[2,12,5,28,27,51],[0, 42, 17, 52, 51, 53, 54]]
[[5,7,11,19,40,73],[0, 49, 17, 43, 52, 44, 51]]
[[6,6,6,34,66,36],[0, 17, 43, 50, 52, 44, 51]]
[[5,7,8,11,30,58],[0, 49, 17, 43, 50, 52, 51]]
[[6,10,9,30,41,55],[0, 49, 17, 43, 52, 53, 54]]
[[6,10,9,22,31,91],[0, 49, 17, 50, 52, 44, 51]]
[[3,13,9,29,13,73],[0, 49, 17, 52, 44, 53, 54]]
[[5,11,8,27,35,80],[0, 49, 17, 50, 52, 53, 54]]
[[2,8,14,32,32,80],[0, 49, 17, 52, 51, 53, 54]]
[[4,6,13,22,34,63],[1, 5, 7, 8, 52, 9, 51]]
[[6,8,15,16,46,77],[1, 5, 14, 7, 8, 52, 51]]
[[7,9,7,33,27,75],[1, 5, 7, 16, 8, 52, 51]]
[[6,10,18,14,31,76],[1, 5, 7, 8, 17, 52, 51]]
[[6,10,9,30,36,55],[1, 5, 7, 42, 8, 52, 51]]
[[6,12,9,24,26,81],[1, 10, 5, 7, 52, 9, 51]]
[[5,7,5,15,20,61],[1, 5, 14, 7, 52, 9, 51]]
[[6,10,9,30,36,55],[1, 5, 7, 16, 52, 9, 51]]
[[6,6,15,14,31,75],[1, 5, 40, 7, 52, 9, 51]]
