[[2, 5], [3, 5], [4, 5], [6, 7]]
[[4,12,13,24,9,105],[1, 10, 14, 16, 17, 52, 44, 51]]
[[5,9,14,25,35,84],[1, 10, 14, 16, 50, 52, 18, 51]]
[[5,7,17,19,45,91],[1, 10, 14, 40, 16, 50, 52, 51]]
[[6,12,6,36,26,60],[1, 10, 14, 16, 42, 50, 52, 51]]
[[6,10,12,26,31,58],[1, 10, 14, 16, 43, 50, 52, 51]]
[[5,7,17,11,35,85],[1, 10, 14, 16, 50, 52, 44, 51]]
[[6,8,9,28,21,89],[1, 10, 14, 16, 49, 50, 52, 51]]
[[4,14,10,34,19,56],[1, 10, 14, 40, 17, 52, 18, 51]]
[[5,11,11,31,25,65],[1, 10, 14, 42, 17, 52, 18, 51]]
[[5,11,5,15,30,89],[1, 10, 14, 49, 17, 52, 18, 51]]
[[5,13,8,21,45,70],[1, 10, 14, 17, 52, 18, 53, 54]]
[[5,7,17,11,50,91],[1, 10, 14, 40, 17, 43, 52, 51]]
[[4,8,13,24,14,83],[1, 10, 14, 40, 17, 52, 44, 51]]
[[5,9,14,13,30,96],[1, 10, 14, 40, 49, 17, 52, 51]]
[[6,10,12,14,41,70],[1, 10, 14, 42, 17, 43, 52, 51]]
[[5,11,5,15,30,89],[1, 10, 14, 42, 17, 52, 44, 51]]
[[5,9,17,25,20,87],[1, 10, 14, 42, 17, 50, 52, 51]]
[[4,8,19,12,14,113],[1, 10, 14, 42, 17, 52, 53, 54]]
[[5,9,20,17,35,72],[1, 10, 14, 17, 43, 52, 44, 51]]
[[6,16,9,20,16,67],[1, 10, 14, 49, 17, 43, 52, 51]]
[[4,14,4,30,24,62],[1, 10, 14, 17, 43, 52, 53, 54]]
[[5,11,11,31,25,65],[1, 10, 14, 49, 17, 52, 44, 51]]
[[6,12,12,20,31,84],[1, 10, 14, 17, 50, 52, 44, 51]]
[[5,11,14,27,20,74],[1, 10, 14, 17, 52, 44, 53, 54]]
[[5,9,17,13,30,93],[1, 10, 14, 49, 17, 50, 52, 51]]
[[3,11,9,27,28,65],[1, 10, 14, 17, 50, 52, 53, 54]]
[[4,8,10,32,39,98],[1, 10, 14, 17, 52, 51, 53, 54]]
[[4,8,19,24,34,77],[1, 10, 14, 40, 43, 52, 18, 51]]
[[5,11,11,15,50,65],[1, 10, 14, 42, 43, 52, 18, 51]]
[[5,9,14,21,30,78],[1, 10, 14, 42, 49, 52, 18, 51]]
[[5,11,8,27,50,62],[1, 10, 14, 49, 43, 52, 18, 51]]
[[4,10,16,30,24,58],[1, 10, 14, 52, 18, 44, 53, 54]]
[[3,7,9,23,13,43],[1, 10, 14, 52, 18, 51, 53, 54]]
[[3,7,12,23,28,76],[1, 10, 14, 40, 42, 52, 53, 54]]
[[4,6,13,14,44,99],[1, 10, 14, 40, 43, 52, 44, 51]]
[[3,9,15,25,13,105],[1, 10, 14, 40, 49, 52, 53, 54]]
[[5,11,8,27,50,62],[1, 10, 14, 42, 43, 52, 44, 51]]
[[4,8,10,20,39,38],[1, 10, 14, 42, 43, 52, 53, 54]]
[[4,10,16,30,24,58],[1, 10, 14, 42, 49, 52, 53, 54]]
[[5,11,11,15,50,65],[1, 10, 14, 49, 43, 52, 44, 51]]
[[3,7,12,19,23,76],[1, 10, 14, 52, 44, 51, 53, 54]]
[[5,13,11,25,20,91],[1, 10, 40, 16, 17, 52, 18, 51]]
[[4,8,16,20,24,74],[1, 10, 16, 42, 17, 52, 18, 51]]
[[4,10,10,30,24,76],[1, 10, 16, 49, 17, 52, 18, 51]]
[[5,7,17,15,40,97],[1, 10, 16, 17, 50, 52, 18, 51]]
[[4,12,13,24,34,57],[1, 10, 16, 17, 52, 18, 53, 54]]
[[4,8,16,36,29,62],[1, 10, 40, 16, 42, 17, 52, 51]]
[[6,12,12,16,36,78],[1, 10, 40, 16, 17, 43, 52, 51]]
