[[2, 5], [3, 5], [4, 5], [6, 7]]
[[5,9,11,21,60,45],[0, 1, 5, 16, 42, 52, 9, 18, 53, 54]]
[[6,10,18,14,36,70],[0, 1, 5, 16, 43, 52, 9, 18, 44, 51]]
[[4,8,4,36,44,104],[0, 1, 5, 16, 43, 50, 52, 9, 18, 51]]
[[4,8,13,24,24,89],[0, 1, 5, 16, 49, 52, 9, 18, 44, 51]]
[[5,7,20,15,35,64],[0, 1, 5, 16, 50, 52, 9, 18, 44, 51]]
[[4,8,7,16,24,77],[0, 1, 5, 16, 52, 9, 18, 44, 53, 54]]
[[6,6,18,10,56,66],[0, 1, 5, 16, 49, 50, 52, 9, 18, 51]]
[[4,8,16,16,39,92],[0, 1, 5, 16, 50, 52, 9, 18, 53, 54]]
[[5,11,8,31,20,86],[0, 1, 5, 16, 52, 9, 18, 51, 53, 54]]
[[5,5,11,13,55,77],[0, 1, 5, 40, 16, 42, 43, 52, 9, 51]]
[[4,6,4,14,34,66],[0, 1, 5, 40, 16, 42, 52, 9, 44, 51]]
[[5,11,8,31,55,56],[0, 1, 5, 40, 16, 42, 49, 52, 9, 51]]
[[4,6,16,22,44,96],[0, 1, 5, 40, 16, 43, 50, 52, 9, 51]]
[[3,5,12,17,38,110],[0, 1, 5, 40, 16, 43, 52, 9, 53, 54]]
[[4,8,7,32,14,65],[0, 1, 5, 40, 16, 49, 52, 9, 44, 51]]
[[5,7,8,15,15,58],[0, 1, 5, 40, 16, 50, 52, 9, 44, 51]]
[[4,6,13,46,24,69],[0, 1, 5, 40, 16, 52, 9, 44, 53, 54]]
[[5,11,8,31,30,68],[0, 1, 5, 40, 16, 49, 52, 9, 53, 54]]
[[6,10,18,14,36,70],[0, 1, 5, 16, 42, 49, 43, 52, 9, 51]]
[[5,9,8,9,15,120],[0, 1, 5, 16, 42, 43, 50, 52, 9, 51]]
[[4,6,22,30,34,66],[0, 1, 5, 16, 42, 43, 52, 9, 53, 54]]
[[5,5,11,5,25,53],[0, 1, 5, 16, 42, 49, 52, 9, 44, 51]]
[[6,6,18,10,56,66],[0, 1, 5, 16, 42, 50, 52, 9, 44, 51]]
