[[2, 5], [3, 5], [4, 5], [6, 7]]
[[4,6,13,18,19,69],[0, 10, 5, 50, 52, 18, 51]]
[[4,4,7,16,34,73],[0, 10, 5, 40, 50, 52, 51]]
[[5,7,14,11,30,82],[0, 10, 5, 42, 50, 52, 51]]
[[5,5,5,17,40,53],[0, 10, 5, 43, 50, 52, 51]]
[[5,9,17,13,35,93],[0, 10, 5, 49, 50, 52, 51]]
[[5,11,14,23,40,74],[0, 10, 5, 50, 52, 53, 54]]
[[5,7,8,23,60,52],[0, 5, 14, 42, 17, 52, 51]]
[[7,7,16,23,42,46],[0, 5, 14, 17, 43, 52, 51]]
[[4,8,19,16,29,89],[0, 5, 14, 17, 52, 44, 51]]
[[5,7,14,15,50,82],[0, 5, 14, 49, 17, 52, 51]]
[[6,6,18,18,61,60],[0, 5, 14, 17, 50, 52, 51]]
[[3,9,6,25,18,60],[0, 5, 16, 17, 52, 18, 51]]
[[5,5,11,13,15,41],[0, 5, 40, 16, 17, 52, 51]]
[[6,8,6,24,36,80],[0, 5, 16, 17, 43, 52, 51]]
[[3,9,9,29,33,93],[0, 5, 16, 17, 52, 44, 51]]
[[7,13,10,21,27,52],[0, 5, 16, 17, 50, 52, 51]]
[[4,12,16,24,14,96],[0, 5, 16, 17, 52, 53, 54]]
[[4,8,16,24,39,104],[0, 5, 42, 17, 52, 18, 51]]
[[4,10,7,38,39,67],[0, 5, 17, 52, 18, 53, 54]]
[[6,8,12,16,41,68],[0, 5, 40, 17, 43, 52, 51]]
[[5,9,17,17,35,99],[0, 5, 40, 17, 52, 44, 51]]
[[5,7,5,15,45,55],[0, 5, 40, 17, 50, 52, 51]]
[[5,7,8,27,50,82],[0, 5, 42, 17, 43, 52, 51]]
[[6,8,12,16,41,68],[0, 5, 42, 17, 50, 52, 51]]
[[5,5,5,25,35,71],[0, 5, 49, 17, 43, 52, 51]]
[[3,7,15,15,33,91],[0, 5, 17, 43, 52, 53, 54]]
[[4,8,16,24,39,104],[0, 5, 49, 17, 52, 44, 51]]
[[4,8,19,24,24,101],[0, 5, 17, 52, 44, 53, 54]]
[[5,11,14,19,25,92],[0, 5, 17, 52, 51, 53, 54]]
[[5,7,14,27,15,76],[0, 7, 8, 17, 52, 9, 51]]
[[4,8,10,20,24,80],[0, 10, 14, 7, 8, 52, 51]]
[[5,7,14,19,40,82],[0, 14, 7, 8, 17, 52, 51]]
[[5,11,14,19,35,68],[0, 7, 42, 8, 17, 52, 51]]
[[3,9,6,33,33,90],[0, 7, 8, 17, 43, 52, 51]]
[[6,10,21,14,31,55],[0, 7, 8, 17, 52, 44, 51]]
[[4,12,10,20,19,108],[0, 7, 8, 17, 50, 52, 51]]
[[5,9,11,25,35,81],[0, 7, 8, 17, 52, 53, 54]]
[[5,11,14,19,35,68],[0, 7, 16, 17, 52, 9, 51]]
[[4,8,13,24,34,89],[0, 7, 17, 43, 52, 9, 51]]
[[5,9,11,29,25,93],[0, 7, 17, 52, 9, 44, 51]]
[[3,5,3,25,38,89],[0, 10, 14, 7, 17, 52, 51]]
[[4,8,10,16,14,92],[0, 10, 7, 16, 17, 52, 51]]
[[5,9,8,17,35,54],[0, 10, 7, 50, 52, 18, 51]]
[[5,7,14,23,45,88],[0, 10, 40, 7, 50, 52, 51]]
[[4,6,7,26,29,57],[0, 10, 7, 42, 50, 52, 51]]
[[6,8,12,16,46,68],[0, 10, 7, 43, 50, 52, 51]]
[[5,9,14,17,45,78],[0, 10, 7, 50, 52, 44, 51]]
[[4,8,10,28,44,104],[0, 10, 7, 49, 50, 52, 51]]
[[4,10,7,26,49,73],[0, 10, 7, 50, 52, 53, 54]]
[[3,9,12,29,23,90],[0, 14, 7, 17, 52, 18, 51]]
[[5,7,11,19,40,73],[0, 14, 40, 7, 17, 52, 51]]
[[6,10,12,26,51,34],[0, 14, 7, 42, 17, 52, 51]]
[[6,10,12,18,36,76],[0, 14, 7, 17, 43, 52, 51]]
[[3,11,9,27,18,101],[0, 14, 7, 17, 52, 44, 51]]
[[6,6,12,18,26,84],[0, 14, 7, 49, 17, 52, 51]]
[[4,10,10,26,29,100],[0, 7, 16, 17, 52, 18, 51]]
[[6,6,9,14,21,75],[0, 40, 7, 16, 17, 52, 51]]
[[5,7,14,27,15,76],[0, 7, 16, 42, 17, 52, 51]]
[[5,9,8,25,35,90],[0, 7, 16, 49, 17, 52, 51]]
[[6,6,6,22,41,54],[0, 7, 16, 17, 50, 52, 51]]
[[3,9,3,17,33,81],[0, 7, 16, 17, 52, 53, 54]]
[[4,8,13,24,34,89],[0, 40, 7, 17, 52, 18, 51]]
[[6,8,6,28,26,92],[0, 7, 17, 50, 52, 18, 51]]
[[5,7,11,15,45,67],[0, 7, 17, 52, 18, 53, 54]]
[[5,9,11,13,35,69],[0, 40, 7, 17, 52, 53, 54]]
[[6,6,12,14,56,66],[0, 7, 49, 17, 43, 52, 51]]
[[5,5,8,21,40,62],[0, 7, 49, 17, 50, 52, 51]]
[[3,11,9,35,33,47],[0, 7, 17, 50, 52, 53, 54]]
[[4,8,10,36,34,104],[0, 7, 17, 52, 51, 53, 54]]
[[5,7,14,15,35,100],[0, 10, 8, 52, 9, 18, 51]]
[[5,11,11,15,35,83],[0, 10, 40, 8, 52, 9, 51]]
[[4,8,10,20,24,80],[0, 10, 42, 8, 52, 9, 51]]
[[4,10,16,30,24,94],[0, 10, 49, 8, 52, 9, 51]]
[[5,11,14,19,35,68],[0, 14, 8, 17, 52, 9, 51]]
[[6,6,9,30,51,75],[0, 8, 17, 52, 9, 18, 51]]
[[5,7,14,19,40,82],[0, 42, 8, 17, 52, 9, 51]]
