[[1], [2, 4], [3, 5], [6, 7]]
[[2,6,14,22,42,72],[34, 5, 40, 37, 42, 49, 38, 50, 52, 39, 51, 53, 54]]
[[6,14,9,30,11,53],[34, 5, 40, 37, 49, 38, 43, 50, 39, 44, 51, 53, 54]]
[[2,6,8,14,32,96],[34, 5, 40, 37, 49, 38, 43, 50, 52, 39, 44, 53, 54]]
[[3,9,15,29,48,45],[34, 5, 40, 37, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[3,11,9,43,33,53],[34, 5, 37, 42, 49, 38, 43, 52, 39, 44, 51, 53, 54]]
[[2,6,5,26,22,69],[34, 5, 37, 42, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[3,11,12,31,28,86],[34, 5, 37, 42, 49, 38, 43, 50, 52, 39, 51, 53, 54]]
[[3,11,12,15,43,86],[34, 5, 37, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[2,8,11,36,32,95],[34, 5, 40, 37, 42, 49, 38, 43, 50, 52, 51, 53, 54]]
[[2,6,8,22,47,42],[34, 5, 40, 37, 42, 49, 38, 50, 52, 44, 51, 53, 54]]
[[1,5,7,17,31,59],[34, 5, 37, 42, 49, 38, 43, 50, 52, 44, 51, 53, 54]]
[[6,14,9,30,11,53],[34, 5, 40, 37, 42, 49, 43, 50, 39, 44, 51, 53, 54]]
[[2,6,8,14,32,96],[34, 5, 40, 37, 42, 49, 43, 50, 52, 39, 44, 53, 54]]
[[3,9,15,29,48,45],[34, 5, 40, 37, 42, 43, 50, 52, 39, 44, 51, 53, 54]]
[[3,11,12,15,43,86],[34, 5, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]]
[[3,9,9,21,63,87],[34, 5, 40, 42, 49, 38, 43, 52, 39, 44, 51, 53, 54]]
[[1,3,16,19,21,48],[34, 5, 40, 42, 49, 38, 43, 50, 52, 39, 51, 53, 54]]
[[3,5,9,17,33,125],[34, 5, 40, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[3,5,9,17,33,125],[34, 5, 40, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]]
[[3,7,15,23,48,61],[5, 35, 40, 37, 42, 49, 38, 43, 50, 39, 44, 51, 54]]
[[5,7,8,31,25,76],[5, 35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 54]]
[[3,7,21,23,33,91],[5, 35, 40, 37, 42, 49, 38, 43, 52, 39, 44, 51, 54]]
[[3,3,15,11,38,87],[5, 35, 40, 37, 42, 49, 38, 43, 50, 39, 51, 53, 54]]
[[3,7,6,19,18,94],[5, 35, 40, 37, 42, 49, 38, 43, 50, 52, 39, 53, 54]]
[[1,5,7,17,46,59],[5, 35, 40, 37, 42, 49, 38, 43, 52, 39, 51, 53, 54]]
[[5,11,17,15,25,89],[5, 35, 40, 37, 42, 49, 38, 50, 39, 44, 51, 53, 54]]
[[3,7,9,11,48,79],[5, 35, 40, 37, 42, 49, 38, 50, 52, 39, 44, 53, 54]]
[[4,10,7,26,44,91],[5, 35, 40, 37, 42, 38, 50, 52, 39, 44, 51, 53, 54]]
[[1,3,10,15,26,60],[5, 35, 40, 37, 42, 49, 38, 50, 52, 39, 51, 53, 54]]
[[1,3,7,19,11,93],[5, 35, 40, 37, 49, 38, 43, 50, 52, 39, 51, 53, 54]]
[[3,7,9,11,33,91],[5, 35, 40, 37, 49, 38, 50, 52, 39, 44, 51, 53, 54]]
[[4,4,16,16,44,70],[5, 35, 37, 42, 49, 38, 43, 50, 39, 44, 51, 53, 54]]
[[2,8,17,32,32,95],[5, 35, 37, 42, 49, 38, 43, 50, 52, 39, 44, 53, 54]]
[[2,4,14,24,42,52],[5, 35, 37, 42, 49, 38, 43, 52, 39, 44, 51, 53, 54]]
[[3,7,12,23,23,94],[5, 35, 37, 42, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[2,8,8,16,42,110],[5, 35, 37, 42, 49, 38, 43, 50, 52, 39, 51, 53, 54]]
[[2,4,20,20,22,106],[5, 35, 37, 42, 49, 38, 50, 52, 39, 44, 51, 53, 54]]
[[5,5,14,17,45,92],[5, 35, 40, 37, 42, 49, 38, 43, 50, 44, 51, 53, 54]]
[[3,5,24,21,38,92],[5, 35, 40, 37, 42, 49, 38, 43, 50, 52, 44, 53, 54]]
[[2,4,5,20,47,43],[5, 35, 40, 37, 42, 38, 43, 50, 52, 44, 51, 53, 54]]
[[2,6,8,10,52,66],[5, 35, 37, 42, 49, 38, 43, 50, 52, 44, 51, 53, 54]]
[[1,3,7,19,11,93],[5, 35, 40, 37, 42, 49, 43, 50, 52, 39, 51, 53, 54]]
[[3,7,9,11,33,91],[5, 35, 40, 37, 42, 49, 50, 52, 39, 44, 51, 53, 54]]
[[2,8,8,24,37,74],[5, 35, 40, 42, 49, 38, 43, 50, 52, 39, 51, 53, 54]]
[[4,10,7,26,29,97],[5, 35, 40, 42, 49, 38, 50, 52, 39, 44, 51, 53, 54]]
[[3,7,9,11,58,61],[5, 35, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[2,8,5,16,42,65],[5, 35, 40, 42, 49, 38, 43, 50, 52, 44, 51, 53, 54]]
[[3,7,6,15,33,76],[5, 40, 37, 42, 49, 38, 43, 50, 52, 39, 44, 53, 54]]
[[3,7,21,19,23,85],[5, 40, 37, 42, 49, 38, 43, 52, 39, 44, 51, 53, 54]]
[[1,3,10,19,31,84],[5, 40, 37, 42, 49, 38, 43, 50, 52, 39, 51, 53, 54]]
[[3,7,18,19,33,82],[5, 40, 37, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[2,4,8,20,37,40],[5, 37, 42, 49, 38, 43, 50, 52, 39, 44, 51, 53, 54]]
[[3,7,18,19,33,82],[5, 40, 37, 42, 49, 43, 50, 52, 39, 44, 51, 53, 54]]
[[4,6,10,14,34,60],[0, 4, 34, 5, 35, 40, 7, 37, 8, 38, 9, 39, 53, 54]]
[[3,7,21,27,33,91],[0, 4, 34, 5, 35, 7, 37, 42, 8, 38, 50, 9, 39, 54]]
[[5,7,14,27,40,52],[0, 4, 34, 5, 35, 7, 37, 42, 8, 38, 9, 39, 53, 54]]
[[3,7,12,31,33,76],[0, 4, 34, 5, 35, 7, 37, 8, 38, 43, 50, 9, 39, 54]]
[[3,5,9,29,43,89],[0, 4, 34, 5, 35, 7, 37, 8, 38, 50, 9, 39, 44, 54]]
[[3,7,12,31,48,46],[0, 4, 34, 5, 35, 7, 37, 8, 38, 9, 39, 44, 53, 54]]
[[2,2,11,14,32,71],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 50, 9, 39, 54]]
[[4,8,16,16,29,86],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 9, 39, 53, 54]]
[[3,5,15,17,33,131],[0, 4, 34, 5, 35, 7, 37, 8, 38, 50, 9, 39, 51, 54]]
[[3,5,21,17,33,83],[0, 4, 34, 5, 35, 7, 37, 8, 38, 50, 52, 9, 39, 54]]
[[5,9,20,21,30,60],[0, 4, 34, 5, 35, 7, 37, 8, 38, 50, 9, 39, 53, 54]]
[[3,7,15,23,33,67],[0, 4, 34, 5, 35, 7, 37, 8, 38, 52, 9, 39, 51, 54]]
[[3,9,18,29,18,96],[0, 4, 34, 5, 35, 7, 37, 8, 38, 52, 9, 39, 53, 54]]
[[2,2,14,10,27,80],[0, 4, 34, 5, 35, 40, 7, 37, 42, 8, 38, 9, 53, 54]]
[[2,6,5,22,32,39],[0, 4, 34, 5, 35, 40, 7, 37, 8, 38, 43, 50, 9, 54]]
[[2,4,8,16,17,106],[0, 4, 34, 5, 35, 40, 7, 37, 8, 38, 43, 9, 53, 54]]
[[2,6,8,22,12,66],[0, 4, 34, 5, 35, 40, 7, 37, 8, 38, 50, 9, 44, 54]]
[[3,7,12,23,43,112],[0, 4, 34, 5, 35, 40, 7, 37, 49, 8, 38, 50, 9, 54]]
[[3,7,18,19,33,52],[0, 4, 34, 5, 35, 40, 7, 37, 49, 8, 38, 9, 53, 54]]
[[2,6,8,42,62,60],[0, 4, 34, 5, 35, 40, 7, 37, 8, 38, 50, 9, 51, 54]]
[[2,8,5,28,22,47],[0, 4, 34, 5, 35, 40, 7, 37, 8, 38, 50, 9, 53, 54]]
[[4,4,13,36,39,67],[0, 4, 34, 5, 35, 40, 7, 37, 8, 38, 9, 51, 53, 54]]
[[3,7,9,11,33,91],[0, 4, 34, 5, 35, 7, 37, 42, 8, 38, 43, 50, 9, 54]]
[[3,5,12,21,28,92],[0, 4, 34, 5, 35, 7, 37, 42, 8, 38, 43, 9, 53, 54]]
[[1,3,1,31,41,63],[0, 4, 34, 5, 35, 7, 37, 42, 8, 38, 50, 9, 44, 54]]
[[3,3,12,39,43,48],[0, 4, 34, 5, 35, 7, 37, 42, 8, 38, 9, 44, 53, 54]]
[[4,8,10,16,29,92],[0, 4, 34, 5, 35, 7, 37, 42, 49, 8, 38, 9, 53, 54]]
[[3,5,21,17,33,65],[0, 4, 34, 5, 35, 7, 37, 42, 8, 38, 52, 9, 51, 54]]
[[1,5,7,17,31,71],[0, 4, 34, 5, 35, 7, 37, 42, 8, 38, 52, 9, 53, 54]]
[[1,5,7,29,41,65],[0, 4, 34, 5, 35, 7, 37, 8, 38, 43, 50, 9, 44, 54]]
[[4,10,19,22,24,91],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 43, 50, 9, 54]]
[[4,10,22,22,14,88],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 43, 9, 53, 54]]
[[3,5,15,17,33,83],[0, 4, 34, 5, 35, 7, 37, 8, 38, 43, 50, 9, 51, 54]]
[[3,5,9,17,33,107],[0, 4, 34, 5, 35, 7, 37, 8, 38, 43, 50, 52, 9, 54]]
[[3,3,9,47,33,81],[0, 4, 34, 5, 35, 7, 37, 8, 38, 43, 50, 9, 53, 54]]
[[1,3,7,19,11,93],[0, 4, 34, 5, 35, 7, 37, 8, 38, 43, 52, 9, 53, 54]]
[[2,6,8,22,12,66],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 50, 9, 44, 54]]
[[4,8,16,24,34,68],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 9, 44, 53, 54]]
[[1,1,10,9,21,58],[0, 4, 34, 5, 35, 7, 37, 8, 38, 50, 52, 9, 44, 54]]
[[3,7,9,31,33,79],[0, 4, 34, 5, 35, 7, 37, 8, 38, 50, 9, 44, 53, 54]]
[[3,5,9,21,43,53],[0, 4, 34, 5, 35, 7, 37, 8, 38, 52, 9, 44, 51, 54]]
[[1,5,4,25,11,86],[0, 4, 34, 5, 35, 7, 37, 8, 38, 52, 9, 44, 53, 54]]
[[2,2,8,26,32,92],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 50, 9, 51, 54]]
[[4,10,10,18,54,76],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 50, 52, 9, 54]]
[[4,10,16,26,24,94],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 50, 9, 53, 54]]
[[4,6,13,10,39,87],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 9, 51, 53, 54]]
[[2,6,14,18,27,96],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 52, 9, 53, 54]]
[[1,3,7,7,21,69],[0, 4, 34, 5, 35, 7, 37, 8, 38, 50, 52, 9, 53, 54]]
[[3,5,9,17,33,125],[0, 4, 34, 5, 35, 7, 37, 8, 38, 52, 9, 51, 53, 54]]
[[4,6,10,14,34,60],[0, 4, 34, 5, 35, 40, 7, 37, 42, 8, 9, 39, 53, 54]]
