[[1], [2, 4], [3, 5], [6, 7]]
[[2,4,11,20,27,115],[34, 5, 35, 7, 37, 42, 38, 43, 52, 9, 51, 53, 54]]
[[3,5,3,9,43,71],[34, 5, 35, 7, 37, 42, 49, 38, 50, 9, 44, 51, 54]]
[[3,5,9,29,33,65],[34, 5, 35, 7, 37, 42, 49, 38, 52, 9, 44, 51, 54]]
[[3,5,12,21,28,92],[34, 5, 35, 7, 37, 42, 49, 38, 50, 9, 51, 53, 54]]
[[1,7,10,35,46,88],[34, 5, 35, 7, 37, 42, 49, 38, 52, 9, 51, 53, 54]]
[[2,8,8,24,37,74],[34, 5, 35, 7, 37, 42, 38, 50, 52, 9, 51, 53, 54]]
[[5,9,14,25,35,42],[34, 5, 35, 7, 37, 49, 38, 43, 9, 44, 51, 53, 54]]
[[3,7,15,27,33,85],[34, 5, 35, 7, 37, 49, 38, 43, 50, 9, 51, 53, 54]]
[[1,5,4,21,21,86],[34, 5, 35, 7, 37, 49, 38, 43, 52, 9, 51, 53, 54]]
[[1,5,7,25,16,89],[34, 5, 35, 7, 37, 49, 38, 50, 52, 9, 51, 53, 54]]
[[3,5,15,13,33,89],[34, 5, 35, 40, 7, 37, 42, 43, 50, 9, 39, 44, 54]]
[[5,7,11,15,40,91],[34, 5, 35, 40, 7, 37, 42, 43, 9, 39, 44, 53, 54]]
[[3,9,6,17,53,90],[34, 5, 35, 40, 7, 37, 42, 43, 50, 9, 39, 51, 54]]
[[3,7,9,23,33,79],[34, 5, 35, 40, 7, 37, 42, 43, 52, 9, 39, 51, 54]]
[[5,9,14,25,45,84],[34, 5, 35, 40, 7, 37, 42, 43, 9, 39, 51, 53, 54]]
[[2,4,8,20,32,76],[34, 5, 35, 40, 7, 37, 42, 49, 50, 9, 39, 44, 54]]
[[4,8,13,24,39,77],[34, 5, 35, 40, 7, 37, 42, 49, 9, 39, 44, 53, 54]]
[[3,11,9,15,38,77],[34, 5, 35, 40, 7, 37, 42, 50, 9, 39, 44, 51, 54]]
[[3,3,12,7,33,72],[34, 5, 35, 40, 7, 37, 42, 50, 52, 9, 39, 44, 54]]
[[3,7,12,27,38,70],[34, 5, 35, 40, 7, 37, 42, 52, 9, 39, 44, 51, 54]]
[[3,9,12,25,33,78],[34, 5, 35, 40, 7, 37, 42, 52, 9, 39, 44, 53, 54]]
[[4,8,7,16,24,77],[34, 5, 35, 40, 7, 37, 42, 49, 50, 9, 39, 51, 54]]
[[4,8,13,16,34,77],[34, 5, 35, 40, 7, 37, 42, 49, 50, 52, 9, 39, 54]]
[[4,6,4,26,64,84],[34, 5, 35, 40, 7, 37, 42, 49, 50, 9, 39, 53, 54]]
[[4,6,10,22,54,90],[34, 5, 35, 40, 7, 37, 42, 49, 52, 9, 39, 51, 54]]
[[6,10,12,26,31,82],[34, 5, 35, 40, 7, 37, 42, 49, 9, 39, 51, 53, 54]]
