[[1], [2, 4], [3, 5], [6, 7]]
[[1,5,16,17,31,50],[0, 4, 5, 40, 7, 8, 38, 43, 50, 52, 39, 44, 53, 54]]
[[4,8,10,8,29,74],[0, 4, 5, 40, 7, 49, 8, 38, 43, 50, 39, 51, 53, 54]]
[[2,4,11,12,37,97],[0, 4, 5, 40, 7, 49, 8, 38, 43, 50, 52, 39, 53, 54]]
[[2,6,17,18,37,93],[0, 4, 5, 40, 7, 49, 8, 38, 43, 52, 39, 51, 53, 54]]
[[3,7,9,15,48,91],[0, 4, 5, 40, 7, 8, 38, 43, 50, 52, 39, 51, 53, 54]]
[[0,6,3,26,35,75],[0, 4, 5, 40, 7, 49, 8, 38, 52, 39, 44, 51, 53, 54]]
[[5,9,14,13,30,108],[0, 4, 5, 7, 42, 49, 8, 38, 43, 50, 39, 44, 53, 54]]
[[3,7,3,11,33,55],[0, 4, 5, 7, 42, 49, 8, 38, 43, 39, 44, 51, 53, 54]]
[[4,10,10,34,29,70],[0, 4, 5, 7, 42, 8, 38, 43, 50, 39, 44, 51, 53, 54]]
[[2,6,11,42,52,75],[0, 4, 5, 7, 42, 8, 38, 43, 50, 52, 39, 44, 53, 54]]
[[3,5,9,25,38,101],[0, 4, 5, 7, 42, 49, 8, 38, 43, 50, 39, 51, 53, 54]]
[[1,5,13,21,51,59],[0, 4, 5, 7, 42, 49, 8, 38, 43, 50, 52, 39, 53, 54]]
[[1,5,7,21,36,59],[0, 4, 5, 7, 42, 49, 8, 38, 50, 52, 39, 51, 53, 54]]
[[3,7,6,19,23,52],[0, 4, 5, 7, 49, 8, 38, 43, 50, 39, 44, 51, 53, 54]]
[[3,7,3,15,38,73],[0, 4, 5, 7, 49, 8, 38, 43, 50, 52, 39, 44, 53, 54]]
[[1,7,10,19,51,76],[0, 4, 5, 7, 49, 8, 38, 43, 52, 39, 44, 51, 53, 54]]
[[1,5,7,9,41,53],[0, 4, 5, 7, 49, 8, 38, 43, 50, 52, 39, 51, 53, 54]]
[[2,4,11,16,12,109],[0, 4, 5, 40, 7, 42, 49, 8, 38, 43, 50, 52, 44, 54]]
[[2,2,14,18,27,74],[0, 4, 5, 40, 7, 42, 49, 8, 38, 43, 50, 44, 53, 54]]
[[2,4,11,16,22,109],[0, 4, 5, 40, 7, 42, 49, 8, 38, 43, 52, 44, 51, 54]]
[[3,3,6,11,23,102],[0, 4, 5, 40, 7, 42, 8, 38, 43, 50, 44, 51, 53, 54]]
[[1,3,10,15,26,60],[0, 4, 5, 40, 7, 42, 8, 38, 43, 50, 52, 44, 53, 54]]
[[2,6,17,22,12,69],[0, 4, 5, 40, 7, 42, 49, 8, 38, 43, 50, 52, 53, 54]]
[[2,8,8,36,32,92],[0, 4, 5, 40, 7, 42, 49, 8, 38, 43, 52, 51, 53, 54]]
[[1,5,10,29,31,92],[0, 4, 5, 40, 7, 42, 8, 38, 43, 50, 52, 51, 53, 54]]
[[4,10,13,22,34,61],[0, 4, 5, 40, 7, 42, 49, 8, 38, 50, 44, 51, 53, 54]]
[[0,2,3,18,20,71],[0, 4, 5, 40, 7, 42, 49, 8, 38, 50, 52, 44, 53, 54]]
[[1,5,4,13,16,80],[0, 4, 5, 40, 7, 42, 8, 38, 50, 52, 44, 51, 53, 54]]
[[0,4,6,32,30,100],[0, 4, 5, 40, 7, 49, 8, 38, 43, 50, 52, 44, 53, 54]]
[[2,8,8,16,42,110],[0, 4, 5, 40, 7, 49, 8, 38, 43, 52, 44, 51, 53, 54]]
[[1,3,7,11,51,39],[0, 4, 5, 40, 7, 8, 38, 43, 50, 52, 44, 51, 53, 54]]
[[2,6,17,26,7,93],[0, 4, 5, 40, 7, 49, 8, 38, 43, 50, 52, 51, 53, 54]]
[[3,11,3,27,48,95],[0, 4, 5, 7, 42, 49, 8, 38, 50, 52, 44, 51, 53, 54]]
[[2,8,20,28,17,80],[0, 4, 5, 40, 7, 42, 49, 8, 43, 50, 39, 44, 51, 54]]
[[2,4,11,16,22,85],[0, 4, 5, 40, 7, 42, 49, 8, 43, 50, 52, 39, 44, 54]]
[[4,8,13,16,54,77],[0, 4, 5, 40, 7, 42, 49, 8, 43, 50, 39, 44, 53, 54]]
[[2,4,14,16,22,100],[0, 4, 5, 40, 7, 42, 49, 8, 43, 52, 39, 44, 51, 54]]
[[2,2,14,10,27,80],[0, 4, 5, 40, 7, 42, 49, 8, 43, 39, 44, 51, 53, 54]]
[[2,10,8,26,27,100],[0, 4, 5, 40, 7, 42, 49, 8, 43, 52, 39, 44, 53, 54]]
[[1,5,16,17,31,50],[0, 4, 5, 40, 7, 42, 8, 43, 50, 52, 39, 44, 53, 54]]
[[4,8,10,8,29,74],[0, 4, 5, 40, 7, 42, 49, 8, 43, 50, 39, 51, 53, 54]]
[[2,4,11,12,37,97],[0, 4, 5, 40, 7, 42, 49, 8, 43, 50, 52, 39, 53, 54]]
[[2,6,17,18,37,93],[0, 4, 5, 40, 7, 42, 49, 8, 43, 52, 39, 51, 53, 54]]
[[3,7,9,15,48,91],[0, 4, 5, 40, 7, 42, 8, 43, 50, 52, 39, 51, 53, 54]]
[[0,6,3,26,35,75],[0, 4, 5, 40, 7, 42, 49, 8, 52, 39, 44, 51, 53, 54]]
[[2,4,2,36,27,70],[0, 4, 5, 40, 7, 49, 8, 43, 50, 39, 44, 51, 53, 54]]
[[2,8,8,32,37,86],[0, 4, 5, 40, 7, 49, 8, 43, 50, 52, 39, 44, 53, 54]]
[[0,8,9,28,35,89],[0, 4, 5, 40, 7, 49, 8, 43, 52, 39, 44, 51, 53, 54]]
[[1,7,10,35,46,88],[0, 4, 5, 40, 7, 8, 43, 50, 52, 39, 44, 51, 53, 54]]
[[2,6,8,10,22,84],[0, 4, 5, 40, 7, 49, 8, 43, 50, 52, 39, 51, 53, 54]]
[[0,4,6,28,15,82],[0, 4, 5, 40, 7, 49, 8, 50, 52, 39, 44, 51, 53, 54]]
[[3,7,6,19,23,52],[0, 4, 5, 7, 42, 49, 8, 43, 50, 39, 44, 51, 53, 54]]
[[3,7,3,15,38,73],[0, 4, 5, 7, 42, 49, 8, 43, 50, 52, 39, 44, 53, 54]]
[[1,7,10,19,51,76],[0, 4, 5, 7, 42, 49, 8, 43, 52, 39, 44, 51, 53, 54]]
[[1,5,7,9,41,53],[0, 4, 5, 7, 42, 49, 8, 43, 50, 52, 39, 51, 53, 54]]
[[1,5,13,21,51,59],[0, 4, 5, 7, 49, 8, 43, 50, 52, 39, 44, 51, 53, 54]]
[[0,4,6,32,30,100],[0, 4, 5, 40, 7, 42, 49, 8, 43, 50, 52, 44, 53, 54]]
[[2,8,8,16,42,110],[0, 4, 5, 40, 7, 42, 49, 8, 43, 52, 44, 51, 53, 54]]
[[1,3,7,11,51,39],[0, 4, 5, 40, 7, 42, 8, 43, 50, 52, 44, 51, 53, 54]]
[[2,6,17,26,7,93],[0, 4, 5, 40, 7, 42, 49, 8, 43, 50, 52, 51, 53, 54]]
[[2,10,8,26,27,70],[0, 4, 5, 40, 7, 49, 8, 43, 50, 52, 44, 51, 53, 54]]
[[2,10,8,46,52,46],[0, 4, 34, 5, 35, 40, 7, 37, 38, 43, 50, 9, 39, 54]]
[[4,8,13,36,34,71],[0, 4, 34, 5, 35, 40, 7, 37, 38, 43, 9, 39, 53, 54]]
[[4,8,10,20,24,56],[0, 4, 34, 5, 35, 40, 7, 37, 38, 50, 9, 39, 44, 54]]
[[1,5,7,29,21,101],[0, 4, 34, 5, 35, 40, 7, 37, 49, 38, 50, 9, 39, 54]]
[[3,5,15,17,23,113],[0, 4, 34, 5, 35, 40, 7, 37, 49, 38, 9, 39, 53, 54]]
[[2,4,5,8,22,85],[0, 4, 34, 5, 35, 40, 7, 37, 38, 50, 9, 39, 51, 54]]
[[2,4,11,8,32,61],[0, 4, 34, 5, 35, 40, 7, 37, 38, 50, 52, 9, 39, 54]]
[[4,10,13,30,29,85],[0, 4, 34, 5, 35, 40, 7, 37, 38, 50, 9, 39, 53, 54]]
[[2,6,8,22,32,90],[0, 4, 34, 5, 35, 40, 7, 37, 38, 52, 9, 39, 51, 54]]
[[2,2,11,14,17,119],[0, 4, 34, 5, 35, 40, 7, 37, 38, 9, 39, 51, 53, 54]]
[[3,7,18,15,23,88],[0, 4, 34, 5, 35, 7, 37, 42, 38, 43, 50, 9, 39, 54]]
[[5,9,14,21,40,96],[0, 4, 34, 5, 35, 7, 37, 42, 38, 43, 9, 39, 53, 54]]
[[3,5,9,25,43,83],[0, 4, 34, 5, 35, 7, 37, 42, 38, 9, 39, 44, 53, 54]]
[[2,2,5,22,32,59],[0, 4, 34, 5, 35, 7, 37, 42, 49, 38, 50, 9, 39, 54]]
[[3,5,15,17,33,83],[0, 4, 34, 5, 35, 7, 37, 42, 38, 50, 9, 39, 51, 54]]
[[3,5,27,17,33,83],[0, 4, 34, 5, 35, 7, 37, 42, 38, 50, 52, 9, 39, 54]]
[[5,11,17,15,25,89],[0, 4, 34, 5, 35, 7, 37, 42, 38, 50, 9, 39, 53, 54]]
[[3,3,9,19,28,93],[0, 4, 34, 5, 35, 7, 37, 42, 38, 9, 39, 51, 53, 54]]
[[3,9,15,25,23,99],[0, 4, 34, 5, 35, 7, 37, 38, 43, 9, 39, 44, 53, 54]]
[[2,6,14,22,12,114],[0, 4, 34, 5, 35, 7, 37, 49, 38, 43, 50, 9, 39, 54]]
[[4,6,19,18,44,99],[0, 4, 34, 5, 35, 7, 37, 49, 38, 43, 9, 39, 53, 54]]
