[ 13, 34, 16, 42, 43, 52, 53, 54 ],1
[ 10, 13, 35, 37, 49, 17, 38, 43, 52, 18, 39, 44, 51, 53, 54 ],2
[ 13, 34, 16, 42, 49, 52, 53, 54 ],1
[ 13, 34, 16, 42, 50, 52, 51, 53 ],1
[ 13, 34, 16, 43, 50, 52, 44, 53 ],1
[ 13, 34, 16, 43, 52, 44, 53, 54 ],1
[ 13, 34, 16, 43, 50, 52, 51, 53 ],1
[ 13, 34, 16, 43, 50, 52, 53, 54 ],1
[ 13, 34, 16, 43, 52, 51, 53, 54 ],1
[ 13, 34, 16, 49, 50, 52, 44, 53 ],1
[ 13, 37, 42, 49, 17, 38, 50, 52, 18, 39, 44, 51, 53, 54 ],1
[ 13, 34, 16, 50, 52, 44, 51, 54 ],1
[ 13, 34, 16, 50, 52, 44, 53, 54 ],1
[ 13, 34, 16, 49, 52, 51, 53, 54 ],1
[ 10, 13, 34, 37, 42, 49, 17, 38, 43, 52, 18, 44, 51, 53, 54 ],1
[ 13, 34, 16, 50, 52, 51, 53, 54 ],1
[ 13, 35, 40, 16, 37, 38, 52, 53 ],1
[ 10, 14, 42, 17, 18, 51, 53, 54 ],1
[ 13, 35, 40, 16, 37, 38, 52, 54 ],1
[ 13, 35, 16, 37, 42, 38, 52, 53 ],1
[ 13, 35, 16, 37, 38, 43, 52, 53 ],1
[ 13, 35, 16, 37, 38, 50, 52, 51 ],1
[ 13, 35, 16, 37, 38, 52, 53, 54 ],1
[ 13, 35, 16, 37, 49, 52, 39, 44 ],1
[ 13, 35, 16, 37, 50, 52, 39, 44 ],1
[ 13, 35, 16, 37, 49, 52, 39, 54 ],1
[ 13, 35, 16, 37, 50, 52, 39, 53 ],1
[ 13, 35, 16, 37, 52, 39, 53, 54 ],1
[ 13, 35, 40, 16, 37, 42, 52, 53 ],1
[ 13, 35, 40, 16, 37, 43, 52, 53 ],1
[ 13, 35, 40, 16, 37, 52, 44, 53 ],1
[ 13, 35, 40, 16, 37, 49, 52, 53 ],1
[ 13, 35, 40, 16, 37, 52, 51, 53 ],1
[ 13, 35, 16, 37, 42, 43, 52, 44 ],1
[ 13, 35, 16, 37, 42, 43, 52, 54 ],1
[ 13, 35, 16, 37, 42, 49, 52, 53 ],1
[ 13, 34, 35, 40, 37, 49, 17, 38, 50, 52, 18, 39, 53, 54 ],1
[ 13, 35, 16, 37, 42, 50, 52, 51 ],1
[ 13, 35, 16, 37, 42, 50, 52, 53 ],1
[ 13, 35, 16, 37, 42, 52, 53, 54 ],1
[ 13, 35, 16, 37, 43, 50, 52, 44 ],2
[ 13, 35, 16, 37, 43, 50, 52, 53 ],1
[ 13, 35, 16, 37, 43, 52, 53, 54 ],1
[ 13, 35, 16, 37, 50, 52, 44, 53 ],1
[ 13, 35, 16, 37, 49, 52, 51, 53 ],2
[ 13, 35, 16, 37, 49, 52, 53, 54 ],1
[ 13, 35, 16, 37, 50, 52, 51, 53 ],1
[ 13, 35, 16, 37, 52, 51, 53, 54 ],2
[ 13, 35, 16, 38, 50, 52, 39, 53 ],1
[ 13, 35, 16, 38, 52, 39, 53, 54 ],1
[ 13, 35, 40, 16, 42, 38, 52, 53 ],1
[ 13, 35, 40, 16, 42, 38, 52, 54 ],1
[ 13, 35, 40, 16, 38, 52, 44, 53 ],1
[ 13, 35, 40, 16, 38, 52, 51, 53 ],1
[ 13, 35, 16, 42, 38, 52, 44, 53 ],1
