[ 10, 14, 42, 17, 38, 43, 39, 53 ],1
[ 10, 14, 17, 38, 52, 39, 44, 53 ],1
[ 10, 14, 17, 38, 39, 44, 53, 54 ],1
[ 10, 14, 17, 38, 52, 39, 53, 54 ],1
[ 10, 14, 40, 17, 38, 43, 52, 54 ],1
[ 10, 14, 40, 17, 38, 43, 53, 54 ],1
[ 10, 14, 40, 17, 38, 50, 51, 53 ],1
[ 10, 14, 40, 17, 38, 52, 51, 53 ],1
[ 10, 14, 40, 17, 38, 52, 53, 54 ],1
[ 10, 14, 42, 17, 38, 50, 44, 54 ],1
[ 10, 14, 42, 17, 38, 52, 44, 53 ],1
[ 10, 14, 42, 17, 38, 52, 51, 53 ],1
[ 10, 14, 42, 17, 38, 52, 53, 54 ],1
[ 10, 14, 17, 38, 43, 52, 44, 53 ],1
[ 10, 14, 17, 38, 43, 50, 52, 51 ],1
[ 10, 14, 17, 38, 43, 50, 51, 54 ],1
[ 10, 14, 17, 38, 43, 52, 53, 54 ],1
[ 10, 14, 49, 17, 38, 50, 44, 54 ],1
[ 10, 14, 49, 17, 38, 52, 44, 53 ],1
[ 10, 14, 49, 17, 38, 52, 44, 54 ],1
[ 10, 14, 17, 38, 52, 44, 51, 53 ],1
[ 10, 14, 49, 17, 38, 52, 53, 54 ],1
[ 10, 14, 17, 38, 52, 51, 53, 54 ],1
[ 10, 14, 40, 42, 17, 52, 39, 53 ],1
[ 10, 14, 40, 17, 43, 52, 39, 53 ],1
[ 10, 14, 40, 49, 17, 50, 39, 54 ],1
[ 10, 14, 40, 17, 50, 52, 39, 51 ],1
[ 10, 14, 40, 17, 50, 39, 51, 53 ],1
[ 10, 14, 40, 17, 50, 52, 39, 53 ],1
[ 10, 14, 40, 17, 52, 39, 51, 53 ],1
[ 10, 14, 42, 49, 17, 43, 39, 54 ],1
[ 10, 14, 42, 17, 50, 39, 44, 54 ],1
[ 10, 14, 42, 17, 50, 39, 51, 54 ],1
[ 10, 14, 42, 17, 52, 39, 53, 54 ],1
[ 10, 14, 17, 43, 50, 52, 39, 44 ],1
[ 10, 14, 17, 43, 50, 52, 39, 54 ],1
[ 10, 14, 17, 43, 52, 39, 53, 54 ],2
[ 10, 14, 17, 50, 52, 39, 44, 53 ],1
[ 10, 14, 17, 50, 39, 44, 53, 54 ],1
[ 10, 14, 17, 52, 39, 44, 51, 53 ],1
[ 10, 14, 17, 52, 39, 44, 53, 54 ],1
[ 10, 14, 49, 17, 50, 52, 39, 53 ],1
[ 10, 14, 17, 50, 52, 39, 53, 54 ],1
[ 10, 14, 40, 42, 17, 43, 52, 53 ],1
[ 10, 14, 40, 42, 17, 50, 44, 54 ],1
[ 10, 14, 40, 42, 17, 52, 44, 53 ],1
[ 10, 14, 40, 42, 49, 17, 52, 53 ],1
[ 10, 14, 40, 42, 17, 51, 53, 54 ],1
[ 10, 14, 40, 49, 17, 43, 51, 53 ],1
[ 10, 14, 40, 49, 17, 50, 52, 53 ],1
