[ 13, 42, 17, 43, 50, 18, 44, 53 ],1
[ 13, 42, 17, 43, 50, 18, 44, 54 ],1
[ 13, 42, 17, 43, 18, 44, 53, 54 ],1
[ 13, 42, 49, 17, 43, 52, 18, 54 ],1
[ 13, 42, 17, 43, 50, 18, 51, 54 ],1
[ 13, 42, 17, 43, 50, 18, 53, 54 ],1
[ 13, 42, 17, 43, 18, 51, 53, 54 ],1
[ 13, 42, 17, 43, 52, 18, 53, 54 ],1
[ 10, 14, 17, 52, 18, 44, 51, 53 ],1
[ 10, 34, 14, 35, 49, 17, 51, 54 ],1
[ 13, 42, 49, 17, 50, 18, 44, 54 ],1
[ 13, 42, 49, 17, 52, 18, 44, 54 ],1
[ 13, 42, 17, 50, 18, 44, 51, 54 ],1
[ 13, 42, 17, 52, 18, 44, 51, 53 ],1
[ 13, 42, 17, 52, 18, 44, 53, 54 ],1
[ 13, 42, 49, 17, 50, 18, 51, 53 ],1
[ 13, 42, 49, 17, 50, 18, 51, 54 ],1
[ 13, 42, 49, 17, 18, 51, 53, 54 ],1
[ 10, 34, 14, 40, 37, 49, 17, 54 ],1
[ 13, 42, 17, 50, 52, 18, 51, 53 ],1
[ 13, 42, 17, 50, 18, 51, 53, 54 ],2
[ 13, 42, 17, 50, 52, 18, 53, 54 ],1
[ 13, 42, 17, 52, 18, 51, 53, 54 ],1
[ 13, 49, 17, 43, 18, 44, 51, 54 ],1
[ 13, 17, 43, 50, 18, 44, 53, 54 ],1
[ 13, 17, 43, 52, 18, 44, 53, 54 ],1
[ 13, 49, 17, 43, 50, 52, 18, 53 ],1
[ 13, 49, 17, 43, 50, 52, 18, 54 ],1
[ 13, 49, 17, 43, 50, 18, 53, 54 ],1
[ 13, 17, 43, 50, 52, 18, 51, 54 ],1
[ 13, 17, 43, 50, 52, 18, 53, 54 ],1
[ 13, 17, 50, 52, 18, 44, 51, 54 ],1
[ 13, 17, 50, 18, 44, 51, 53, 54 ],1
[ 13, 17, 52, 18, 44, 51, 53, 54 ],1
[ 13, 49, 17, 50, 52, 18, 51, 53 ],1
[ 13, 49, 17, 50, 52, 18, 53, 54 ],1
[ 13, 17, 50, 52, 18, 51, 53, 54 ],1
[ 13, 34, 35, 40, 37, 17, 38, 54 ],1
[ 13, 34, 35, 37, 42, 17, 38, 54 ],1
[ 13, 34, 35, 37, 17, 38, 43, 54 ],1
[ 13, 34, 35, 37, 17, 38, 44, 54 ],1
[ 13, 34, 35, 37, 17, 38, 50, 54 ],1
[ 13, 34, 35, 37, 17, 38, 51, 54 ],1
[ 13, 34, 35, 37, 42, 17, 39, 54 ],1
[ 13, 34, 35, 37, 17, 43, 39, 54 ],1
[ 13, 34, 35, 37, 17, 39, 44, 53 ],1
[ 13, 34, 35, 37, 17, 39, 44, 54 ],1
[ 13, 34, 35, 37, 17, 39, 51, 54 ],1
[ 10, 14, 35, 16, 49, 38, 39, 53 ],1
[ 10, 14, 35, 16, 38, 50, 39, 53 ],1
[ 10, 14, 35, 16, 38, 39, 53, 54 ],1
[ 10, 14, 35, 40, 16, 42, 38, 53 ],1
[ 10, 14, 35, 40, 16, 38, 43, 53 ],1
[ 10, 34, 14, 17, 50, 52, 51, 53 ],1
