[[1, 7], [2, 4], [3, 5], [6, 7]]
[[2,12,11,32,27,81],[0, 40, 8, 38, 43, 50, 52, 9, 39, 51, 53]]
[[3,3,9,35,23,51],[0, 40, 49, 8, 38, 50, 9, 39, 44, 51, 54]]
[[3,3,9,19,33,111],[0, 40, 49, 8, 38, 50, 9, 39, 44, 53, 54]]
[[3,11,9,35,28,65],[0, 40, 49, 8, 38, 9, 39, 44, 51, 53, 54]]
[[2,8,11,28,7,89],[0, 40, 8, 38, 50, 52, 9, 39, 44, 51, 54]]
[[2,8,8,24,7,92],[0, 40, 8, 38, 50, 9, 39, 44, 51, 53, 54]]
[[0,10,6,34,40,64],[0, 40, 8, 38, 52, 9, 39, 44, 51, 53, 54]]
[[4,6,19,14,39,111],[0, 42, 49, 8, 38, 43, 50, 52, 9, 39, 44]]
[[2,6,11,22,7,99],[0, 42, 49, 8, 38, 43, 52, 9, 39, 44, 51]]
[[4,10,10,26,39,82],[0, 42, 49, 8, 38, 43, 9, 39, 44, 51, 53]]
[[4,10,19,18,29,91],[0, 42, 49, 8, 38, 43, 52, 9, 39, 44, 53]]
[[3,7,18,27,33,88],[0, 42, 8, 38, 43, 50, 52, 9, 39, 44, 51]]
[[5,5,20,17,50,68],[0, 42, 8, 38, 43, 50, 9, 39, 44, 51, 53]]
[[3,9,15,29,23,93],[0, 42, 8, 38, 43, 50, 52, 9, 39, 44, 53]]
[[1,11,4,31,46,62],[0, 42, 49, 8, 38, 43, 50, 9, 39, 51, 54]]
[[3,9,6,13,18,66],[0, 42, 49, 8, 38, 43, 9, 39, 51, 53, 54]]
[[2,12,11,24,47,93],[0, 42, 8, 38, 43, 50, 52, 9, 39, 51, 54]]
[[2,12,8,20,22,84],[0, 42, 8, 38, 43, 52, 9, 39, 51, 53, 54]]
[[1,11,7,15,26,89],[0, 42, 49, 8, 38, 50, 52, 9, 39, 44, 51]]
[[3,9,9,25,43,51],[0, 42, 49, 8, 38, 50, 52, 9, 39, 44, 53]]
[[4,8,22,16,24,104],[0, 49, 8, 38, 43, 50, 9, 39, 44, 51, 53]]
[[2,12,8,28,27,72],[0, 49, 8, 38, 43, 50, 52, 9, 39, 44, 53]]
