[[1, 7], [2, 4], [3, 5], [6, 7]]
[[0,8,3,24,20,65],[0, 4, 34, 5, 35, 7, 37, 42, 8, 38, 50, 52, 9, 39, 44, 53, 54]]
[[2,6,5,38,42,45],[0, 4, 34, 5, 35, 7, 37, 42, 8, 38, 52, 9, 39, 44, 51, 53, 54]]
[[4,10,10,26,54,76],[0, 4, 34, 5, 35, 7, 37, 42, 49, 8, 38, 50, 52, 9, 39, 51, 53]]
[[2,10,8,30,22,70],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 43, 50, 52, 9, 39, 44, 54]]
[[2,12,8,28,27,72],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 43, 50, 9, 39, 44, 53, 54]]
[[2,12,11,24,47,93],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 43, 52, 9, 39, 44, 51, 54]]
[[1,7,1,31,36,37],[0, 4, 34, 5, 35, 7, 37, 8, 38, 43, 50, 52, 9, 39, 44, 53, 54]]
[[3,5,12,41,53,50],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 50, 52, 9, 39, 44, 51, 54]]
[[1,7,7,23,11,73],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 50, 52, 9, 39, 44, 53, 54]]
[[3,9,15,33,23,105],[0, 4, 34, 5, 35, 7, 37, 49, 8, 38, 52, 9, 39, 44, 51, 53, 54]]
[[3,15,15,19,38,69],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 50, 9, 44, 53]]
[[3,9,12,21,48,90],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 52, 9, 44, 51]]
[[5,9,14,21,35,78],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 9, 44, 51, 53]]
[[4,6,13,22,29,99],[0, 4, 34, 5, 35, 40, 7, 37, 42, 8, 38, 43, 50, 52, 9, 44, 53]]
[[4,10,10,26,39,94],[0, 4, 34, 5, 35, 40, 7, 37, 42, 8, 38, 43, 52, 9, 44, 51, 53]]
[[4,10,7,38,19,67],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 50, 9, 51, 54]]
[[4,6,7,34,24,81],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 50, 52, 9, 54]]
[[4,12,7,24,49,81],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 50, 9, 53, 54]]
[[4,8,7,20,49,59],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 52, 9, 51, 54]]
[[2,12,8,24,47,102],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 43, 52, 9, 53, 54]]
[[4,12,16,24,34,72],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 50, 52, 9, 44, 51]]
[[6,14,12,18,21,80],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 50, 9, 44, 51, 53]]
[[4,10,13,14,19,103],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 50, 52, 9, 44, 53]]
[[5,11,11,27,45,47],[0, 4, 34, 5, 35, 40, 7, 37, 42, 8, 38, 50, 52, 9, 44, 51, 53]]
[[1,11,7,23,31,71],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 50, 52, 9, 53, 54]]
[[3,9,12,21,48,48],[0, 4, 34, 5, 35, 40, 7, 37, 42, 49, 8, 38, 52, 9, 51, 53, 54]]
[[3,9,12,25,23,90],[0, 4, 34, 5, 35, 40, 7, 37, 49, 8, 38, 43, 50, 52, 9, 44, 51]]
