[[2, 7], [3, 5], [4, 7], [6, 7]]
[[6,10,12,22,36,82],[0, 1, 10, 5, 14, 40, 7, 16, 8, 43, 50, 52, 9, 18, 44, 51, 54]]
[[7,9,13,29,27,57],[0, 1, 10, 5, 14, 7, 16, 42, 49, 8, 43, 52, 9, 18, 44, 51, 53]]
[[5,11,11,19,35,77],[0, 1, 10, 5, 14, 7, 16, 42, 49, 8, 43, 52, 9, 18, 51, 53, 54]]
[[5,11,14,31,20,80],[0, 1, 10, 5, 14, 7, 16, 49, 8, 43, 50, 52, 9, 18, 44, 51, 54]]
[[7,13,10,21,27,46],[0, 1, 10, 5, 14, 40, 7, 16, 49, 8, 43, 50, 9, 44, 51, 53, 54]]
[[3,13,3,21,23,73],[0, 1, 10, 5, 14, 7, 16, 49, 8, 43, 50, 52, 9, 44, 51, 53, 54]]
[[5,9,17,13,35,93],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 17, 43, 9, 18, 44, 51, 53]]
[[4,10,10,14,24,70],[0, 1, 10, 5, 14, 40, 7, 42, 8, 17, 43, 52, 9, 18, 44, 51, 53]]
[[4,12,10,28,24,84],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 17, 52, 9, 18, 44, 53, 54]]
[[5,11,11,19,25,119],[0, 1, 10, 5, 14, 40, 7, 49, 8, 17, 43, 50, 9, 18, 44, 51, 53]]
[[6,12,9,24,31,87],[0, 1, 10, 5, 14, 40, 7, 49, 8, 17, 43, 50, 9, 18, 44, 53, 54]]
[[6,10,9,30,46,43],[0, 1, 10, 5, 14, 40, 7, 8, 17, 43, 50, 52, 9, 18, 44, 51, 53]]
[[5,9,14,21,35,84],[0, 1, 10, 5, 14, 40, 7, 49, 8, 17, 43, 50, 9, 18, 51, 53, 54]]
[[2,12,8,28,37,72],[0, 1, 10, 5, 14, 40, 7, 8, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[3,13,9,29,38,73],[0, 1, 10, 5, 14, 40, 7, 49, 8, 17, 50, 52, 9, 18, 44, 51, 53]]
[[3,11,6,23,48,98],[0, 1, 10, 5, 14, 40, 7, 49, 8, 17, 50, 52, 9, 18, 51, 53, 54]]
[[5,9,8,25,40,60],[0, 1, 10, 5, 14, 7, 42, 49, 8, 17, 43, 52, 9, 18, 44, 51, 53]]
[[5,11,11,15,30,107],[0, 1, 10, 5, 14, 7, 42, 49, 8, 17, 43, 52, 9, 18, 44, 51, 54]]
[[5,13,14,25,25,58],[0, 1, 10, 5, 14, 7, 49, 8, 17, 43, 50, 52, 9, 18, 51, 53, 54]]
[[4,12,10,28,24,84],[0, 1, 10, 5, 14, 40, 7, 8, 17, 43, 50, 52, 9, 44, 51, 53, 54]]
[[3,13,3,25,33,79],[0, 1, 10, 5, 14, 7, 42, 49, 8, 17, 43, 52, 9, 44, 51, 53, 54]]
[[3,11,12,27,28,86],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 43, 50, 9, 18, 44, 51, 53]]
[[4,10,22,26,19,70],[0, 1, 10, 5, 14, 40, 7, 42, 8, 43, 50, 52, 9, 18, 44, 51, 53]]
[[5,9,8,21,55,42],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 43, 50, 9, 18, 51, 53, 54]]
[[5,9,11,13,20,99],[0, 1, 10, 5, 14, 40, 7, 42, 49, 8, 50, 52, 9, 18, 44, 51, 53]]
[[4,12,10,36,29,66],[0, 1, 10, 5, 14, 40, 7, 49, 8, 43, 50, 52, 9, 18, 44, 51, 53]]
[[3,15,9,27,33,75],[0, 1, 10, 5, 14, 40, 7, 49, 8, 43, 50, 52, 9, 18, 44, 53, 54]]
[[2,14,5,26,32,59],[0, 1, 10, 5, 14, 40, 7, 49, 8, 43, 50, 52, 9, 18, 51, 53, 54]]
[[5,9,5,13,35,57],[0, 1, 10, 5, 14, 7, 42, 49, 8, 43, 50, 52, 9, 18, 44, 51, 53]]
[[2,12,2,24,27,36],[0, 1, 10, 5, 14, 7, 42, 49, 8, 43, 50, 52, 9, 18, 44, 53, 54]]
[[3,11,12,27,28,86],[0, 1, 10, 5, 14, 7, 42, 49, 8, 43, 50, 52, 9, 18, 51, 53, 54]]
[[7,11,10,27,17,80],[0, 1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 43, 9, 18, 44, 53, 54]]
[[5,11,8,23,20,92],[0, 1, 10, 5, 40, 7, 16, 42, 8, 17, 43, 52, 9, 18, 44, 51, 54]]
[[4,16,10,28,24,46],[0, 1, 10, 5, 40, 7, 16, 42, 8, 17, 43, 52, 9, 18, 44, 53, 54]]
[[6,12,6,28,31,72],[0, 1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 43, 9, 18, 51, 53, 54]]
[[1,13,7,29,41,55],[0, 1, 10, 5, 40, 7, 16, 42, 8, 17, 43, 52, 9, 18, 51, 53, 54]]
[[4,12,10,24,39,84],[0, 1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 52, 9, 18, 44, 51, 53]]
[[4,12,7,32,24,69],[0, 1, 10, 5, 40, 7, 16, 42, 49, 8, 17, 52, 9, 18, 51, 53, 54]]
[[4,10,7,26,9,79],[0, 1, 10, 5, 40, 7, 16, 49, 8, 17, 43, 50, 9, 18, 44, 51, 53]]
[[5,13,17,21,10,91],[0, 1, 10, 5, 40, 7, 16, 8, 17, 43, 50, 52, 9, 18, 44, 51, 53]]
[[6,14,9,26,16,65],[0, 1, 10, 5, 40, 7, 16, 49, 8, 17, 50, 52, 9, 18, 44, 51, 54]]
[[3,13,9,33,28,55],[0, 1, 10, 5, 40, 7, 16, 49, 8, 17, 50, 52, 9, 18, 44, 53, 54]]
