[[2, 7], [3, 5], [4, 7], [6, 7]]
[[5,13,8,25,35,70],[0, 10, 16, 8, 17, 18, 53]]
[[6,10,9,18,26,109],[0, 10, 16, 8, 17, 51, 53]]
[[8,10,11,18,38,55],[0, 10, 40, 49, 8, 18, 53]]
[[6,8,12,24,36,68],[0, 10, 40, 8, 50, 18, 53]]
[[7,9,13,25,17,93],[0, 10, 40, 8, 52, 18, 53]]
[[6,8,15,16,46,77],[0, 10, 42, 8, 52, 18, 53]]
[[6,8,21,20,36,41],[0, 10, 49, 8, 43, 18, 53]]
[[7,9,13,9,52,81],[0, 10, 8, 43, 52, 18, 53]]
[[6,12,6,24,36,72],[0, 10, 8, 50, 52, 18, 44]]
[[7,9,13,25,17,93],[0, 10, 8, 18, 44, 53, 54]]
[[5,9,8,17,25,66],[0, 10, 49, 8, 50, 18, 53]]
[[6,8,9,12,41,71],[0, 10, 49, 8, 52, 18, 53]]
[[6,12,6,24,36,72],[0, 10, 40, 42, 8, 53, 54]]
[[6,10,15,18,36,67],[0, 10, 40, 49, 8, 44, 53]]
[[4,10,10,30,24,70],[0, 10, 40, 8, 50, 44, 53]]
[[6,10,9,14,31,115],[0, 10, 40, 8, 52, 44, 51]]
[[7,9,13,17,37,81],[0, 10, 40, 8, 52, 44, 54]]
[[7,9,10,25,32,72],[0, 10, 40, 8, 50, 51, 53]]
[[6,8,15,16,46,77],[0, 10, 40, 8, 50, 53, 54]]
[[6,8,9,16,26,101],[0, 10, 40, 8, 52, 51, 54]]
[[6,12,12,20,26,84],[0, 10, 42, 8, 43, 44, 53]]
[[5,9,8,17,25,66],[0, 10, 42, 8, 43, 51, 53]]
[[5,13,5,25,35,85],[0, 10, 42, 8, 50, 44, 53]]
[[6,8,12,24,36,68],[0, 10, 42, 8, 52, 44, 54]]
[[7,9,16,17,27,66],[0, 10, 42, 49, 8, 53, 54]]
[[6,8,21,20,36,41],[0, 10, 42, 8, 50, 51, 53]]
[[7,7,10,31,32,76],[0, 10, 42, 8, 50, 53, 54]]
[[7,7,16,15,47,64],[0, 10, 42, 8, 52, 51, 54]]
[[6,10,9,14,31,115],[0, 10, 49, 8, 43, 44, 53]]
[[6,10,15,22,36,67],[0, 10, 8, 43, 50, 44, 53]]
