[ 0, 5, 35, 40, 38, 43, 52, 9, 39, 51, 53, 54 ],1
[ 0, 5, 35, 40, 49, 38, 50, 9, 39, 44, 51, 54 ],1
[ 0, 5, 35, 40, 49, 38, 50, 52, 9, 39, 51, 53 ],1
[ 0, 5, 35, 40, 49, 38, 50, 52, 9, 39, 53, 54 ],1
[ 0, 5, 35, 40, 38, 50, 52, 9, 39, 51, 53, 54 ],1
[ 0, 5, 35, 42, 38, 43, 50, 52, 9, 39, 44, 54 ],1
[ 0, 5, 35, 42, 38, 43, 52, 9, 39, 44, 53, 54 ],1
[ 0, 5, 35, 42, 49, 38, 43, 50, 52, 9, 39, 51 ],1
[ 0, 5, 35, 42, 49, 38, 43, 50, 9, 39, 53, 54 ],1
[ 0, 5, 35, 42, 49, 38, 43, 52, 9, 39, 53, 54 ],2
[ 0, 5, 35, 42, 38, 43, 50, 52, 9, 39, 51, 54 ],1
[ 0, 5, 35, 42, 38, 50, 52, 9, 39, 44, 51, 53 ],1
[ 0, 5, 35, 49, 38, 43, 50, 9, 39, 44, 51, 53 ],1
[ 0, 5, 35, 49, 38, 43, 50, 52, 9, 39, 44, 54 ],1
[ 0, 5, 35, 49, 38, 43, 50, 9, 39, 51, 53, 54 ],1
[ 0, 5, 35, 49, 38, 50, 52, 9, 39, 44, 53, 54 ],1
[ 0, 5, 35, 38, 50, 52, 9, 39, 44, 51, 53, 54 ],1
[ 0, 5, 35, 40, 42, 49, 38, 43, 50, 9, 44, 53 ],1
[ 0, 5, 35, 40, 42, 49, 38, 43, 52, 9, 44, 53 ],1
[ 0, 5, 35, 40, 42, 38, 43, 52, 9, 44, 51, 53 ],1
[ 0, 5, 35, 40, 42, 38, 43, 52, 9, 44, 53, 54 ],1
[ 0, 5, 35, 40, 42, 38, 43, 52, 9, 51, 53, 54 ],1
[ 0, 5, 35, 40, 42, 49, 38, 50, 52, 9, 44, 53 ],1
[ 0, 5, 35, 40, 42, 49, 38, 52, 9, 44, 51, 54 ],1
[ 0, 5, 35, 40, 42, 49, 38, 9, 44, 51, 53, 54 ],1
[ 0, 5, 35, 40, 42, 38, 50, 52, 9, 44, 51, 53 ],1
[ 0, 5, 35, 40, 38, 43, 50, 9, 44, 51, 53, 54 ],1
[ 0, 5, 35, 40, 38, 43, 52, 9, 44, 51, 53, 54 ],1
[ 0, 5, 35, 42, 49, 38, 43, 52, 9, 44, 53, 54 ],1
[ 0, 5, 35, 42, 38, 43, 50, 9, 44, 51, 53, 54 ],1
[ 0, 5, 35, 42, 49, 38, 43, 52, 9, 51, 53, 54 ],1
[ 0, 5, 35, 42, 49, 38, 50, 52, 9, 44, 51, 53 ],1
[ 0, 5, 35, 49, 38, 50, 52, 9, 44, 51, 53, 54 ],1
[ 0, 5, 35, 40, 42, 49, 43, 50, 9, 39, 44, 54 ],1
[ 0, 5, 35, 40, 42, 49, 43, 9, 39, 44, 51, 53 ],1
[ 0, 5, 35, 40, 42, 49, 43, 9, 39, 44, 53, 54 ],1
[ 0, 5, 35, 40, 42, 43, 50, 9, 39, 44, 51, 54 ],1
[ 0, 5, 35, 40, 42, 49, 50, 9, 39, 44, 51, 53 ],1
[ 0, 34, 5, 40, 37, 49, 38, 52, 39, 44, 53, 54 ],1
[ 0, 5, 35, 40, 42, 49, 52, 9, 39, 44, 51, 53 ],1
[ 0, 5, 35, 40, 49, 43, 50, 9, 39, 44, 51, 54 ],1
[ 0, 5, 35, 40, 43, 50, 52, 9, 39, 51, 53, 54 ],1
[ 0, 5, 35, 42, 49, 43, 50, 9, 39, 44, 51, 54 ],1
[ 0, 5, 35, 42, 49, 43, 50, 52, 9, 39, 44, 53 ],1
[ 0, 5, 35, 42, 49, 43, 50, 52, 9, 39, 51, 53 ],1
[ 0, 5, 35, 49, 43, 50, 52, 9, 39, 44, 51, 53 ],1
[ 0, 5, 35, 40, 42, 49, 43, 50, 9, 44, 51, 54 ],1
[ 0, 5, 35, 40, 42, 49, 43, 50, 52, 9, 44, 53 ],1
[ 0, 5, 35, 40, 42, 49, 43, 52, 9, 44, 51, 54 ],1
[ 0, 5, 35, 40, 42, 49, 43, 9, 44, 51, 53, 54 ],1
[ 0, 5, 35, 40, 42, 43, 50, 52, 9, 44, 51, 53 ],1
