[ 5, 35, 40, 37, 8, 38, 43, 52, 39, 54 ],1
[ 5, 35, 40, 37, 8, 38, 43, 39, 53, 54 ],1
[ 5, 35, 40, 37, 8, 38, 50, 52, 39, 44 ],2
[ 5, 35, 40, 37, 8, 38, 50, 39, 44, 53 ],1
[ 5, 35, 40, 37, 8, 38, 52, 39, 44, 53 ],1
[ 5, 35, 40, 37, 49, 8, 38, 50, 39, 53 ],1
[ 5, 35, 40, 37, 49, 8, 38, 52, 39, 53 ],1
[ 5, 35, 40, 37, 8, 38, 50, 52, 39, 51 ],1
[ 5, 35, 40, 37, 8, 38, 50, 52, 39, 54 ],1
[ 5, 35, 40, 37, 8, 38, 50, 39, 53, 54 ],1
[ 5, 35, 40, 37, 8, 38, 52, 39, 51, 53 ],1
[ 5, 40, 8, 38, 43, 50, 52, 44, 51, 53 ],1
[ 5, 35, 40, 37, 8, 38, 52, 39, 53, 54 ],1
[ 5, 35, 37, 42, 8, 38, 43, 52, 39, 44 ],1
[ 5, 35, 37, 42, 49, 8, 38, 43, 39, 53 ],1
[ 5, 35, 40, 42, 8, 43, 50, 39, 53, 54 ],1
[ 5, 35, 37, 42, 8, 38, 43, 39, 51, 53 ],1
[ 5, 35, 37, 42, 8, 38, 43, 52, 39, 54 ],1
[ 5, 35, 37, 42, 8, 38, 43, 39, 53, 54 ],1
[ 5, 35, 37, 42, 8, 38, 50, 39, 44, 53 ],1
[ 5, 35, 37, 42, 49, 8, 38, 52, 39, 53 ],1
[ 5, 35, 37, 42, 8, 38, 50, 39, 51, 53 ],1
[ 5, 35, 37, 42, 8, 38, 50, 52, 39, 54 ],1
[ 34, 5, 38, 50, 9, 39, 44, 51, 53, 54 ],1
[ 5, 35, 37, 42, 8, 38, 50, 39, 53, 54 ],1
[ 5, 35, 37, 42, 8, 38, 52, 39, 51, 53 ],1
[ 5, 35, 37, 42, 8, 38, 52, 39, 53, 54 ],1
[ 5, 35, 37, 49, 8, 38, 43, 39, 44, 53 ],1
[ 5, 35, 37, 8, 38, 43, 50, 39, 44, 54 ],1
[ 0, 4, 7, 37, 42, 8, 52, 44 ],1
[ 5, 35, 37, 8, 38, 43, 39, 44, 53, 54 ],1
[ 5, 35, 37, 49, 8, 38, 43, 39, 51, 53 ],1
[ 5, 35, 37, 49, 8, 38, 43, 52, 39, 54 ],1
[ 5, 35, 49, 8, 43, 50, 44, 51, 53, 54 ],1
[ 5, 35, 37, 8, 38, 43, 50, 39, 51, 54 ],1
[ 5, 35, 37, 8, 38, 43, 50, 52, 39, 53 ],1
[ 5, 35, 37, 8, 38, 43, 39, 51, 53, 54 ],1
[ 5, 35, 37, 49, 8, 38, 50, 52, 39, 44 ],1
[ 5, 35, 37, 49, 8, 38, 50, 39, 44, 53 ],1
[ 5, 35, 37, 49, 8, 38, 52, 39, 44, 53 ],1
[ 5, 35, 37, 8, 38, 50, 39, 44, 51, 53 ],1
[ 5, 35, 37, 8, 38, 50, 39, 44, 53, 54 ],1
[ 5, 35, 37, 8, 38, 52, 39, 44, 51, 53 ],1
[ 5, 35, 37, 49, 8, 38, 50, 52, 39, 51 ],1
[ 5, 35, 37, 49, 8, 38, 50, 39, 53, 54 ],1
[ 5, 35, 37, 49, 8, 38, 52, 39, 51, 53 ],1
[ 0, 34, 37, 49, 43, 50, 52, 53 ],1
[ 5, 35, 40, 37, 42, 8, 38, 43, 44, 53 ],1
[ 5, 35, 40, 37, 42, 49, 8, 38, 43, 53 ],1
[ 5, 35, 40, 37, 42, 8, 38, 43, 52, 51 ],1
[ 5, 35, 40, 37, 42, 8, 38, 43, 51, 53 ],1
[ 5, 35, 40, 37, 42, 8, 38, 50, 52, 44 ],1
[ 0, 5, 35, 37, 38, 43, 50, 9, 44, 51, 53, 54 ],1
[ 4, 5, 7, 37, 49, 52, 9, 44 ],1
[ 5, 35, 40, 37, 42, 8, 38, 52, 44, 53 ],1
[ 5, 35, 40, 37, 42, 49, 8, 38, 50, 53 ],1
[ 5, 35, 40, 37, 42, 49, 8, 38, 52, 53 ],1
[ 5, 35, 40, 37, 42, 8, 38, 50, 52, 51 ],1
